,IMEI,年龄,性别,大致消费水平,终端品牌,终端型号,月银行短信通知次数,使用汽车类APP的PV数,使用理财类APP的PV数,使用股票类APP的PV数,交往圈规模,是否有跨省行为,是否有出国行为,访问购物类网站的次数,访问IT类网站的次数,访问餐饮类网站的次数,访问房产类网站的次数,访问健康类网站的次数,访问金融类网站的次数,访问旅游类网站的次数,访问体育类网站的次数,访问汽车类网站的次数,访问时事类网站的次数,访问社会类网站的次数,访问文娱类网站的次数,访问招聘类网站的次数,访问教育类网站的次数,访问其他类网站的次数,访问网游类网站的次数
346,7511647feb3c40a3df6f3668444cf154,39,女,中,三星,SM-N9002,136,0,0,0,57,否,否,24,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,7ce33981f6772cf0fbc6ec080616acc0,44,男,中,苹果,A1332,0,0,0,0,2,是,否,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,e57cc9822794851b2ae02558dac4b440,不详,男,中,华为,HUAWEI Y511-U00,14,0,0,0,35,否,否,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,c9100b83642599452f8ee1a2f90cc2b7,38,女,中,苹果,IPADMINI(A1600),0,0,0,0,0,否,否,15,61.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,0.0,25.0
350,2f1cd900cd844b1cac6ee32217fafa9f,44,女,低,三星,SM-N900,10,0,0,40,68,是,否,1058,343.0,0.0,0.0,0.0,1676.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,11.0
351,c8919aa69c44ce6a400030fffd82fff3,29,女,中,苹果,A1586,252,0,0,127,33,否,否,1446,1899.0,0.0,24.0,1.0,198.0,5.0,4.0,0.0,319.0,1.0,20.0,159.0,20.0,0.0,145.0
352,75e23db36c73514d820435426c50fccd,17,男,低,SIMCOM,"SIM5350H-E,SIM5350M-E,SIM5350L-E",0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,db3c20d20c0782f2d3c4fabecfdf8b44,57,女,中,三星,SM-N9006,0,0,0,0,35,否,否,529,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0
354,611c8de2ef89666f2bbb3e41e07611a3,40,男,低,小米,2013062,0,0,0,0,3,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,877d2bf24ee1898d1fda69e1afb08ace,46,男,中,华为,HUAWEI MT7-TL10,34,0,0,0,115,是,否,1605,1643.0,0.0,0.0,0.0,4.0,131.0,0.0,0.0,13.0,18.0,0.0,0.0,0.0,0.0,31.0
356,f1d84c6642c9c141abb4a735f6485803,不详,不详,低,摩托罗拉,MC67NA,0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,18e58783309c3398fa6c9f322997146c,54,女,低,三星,SM-A7000,0,0,0,0,22,否,否,4,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,2.0
358,e478c38b302ea6ba05f826e2baa9ef11,27,男,低,华为,H30-L01M,0,0,0,0,0,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,abd13c095d4779b79cdef3c428c939da,65,女,低,小米,2015712,0,0,0,0,2,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,57d66ae26755ceba6441355590bf703a,37,男,高,三星,SM-N9002,0,0,0,0,25,否,否,142,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0
361,1161053a49f6ce41b0836dc95010e299,28,男,中,三星,GT-N8000,0,0,0,0,0,否,否,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
362,12f67d3fdc71f60ffb242ea0330b58c3,31,男,中,苹果,A1586,74,0,0,0,53,否,否,2239,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,261.0
363,2c000ac90a5e3faaef6edcabaad6aeee,40,男,中,苹果,A1524,152,0,0,0,207,是,否,13,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
364,d2fe9fcfb430eda768c2ae56304f9662,34,男,中,小米,2013029,0,0,0,0,31,是,否,356,103.0,0.0,85.0,21.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,74.0,0.0,12.0
365,5a60017a8d6c4031d61fcebdd8a9add5,74,男,低,中兴,ZTE V956,18,0,0,0,19,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,79ab2af5f058552fae2975094b6d2e6b,58,女,低,三星,SM-G3502I,104,0,0,0,72,是,否,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
367,7a3c77f48d9d867a41e65b42c487e9f8,39,女,中,华为,E5573S-856,0,0,0,0,0,否,否,9,19.0,0.0,0.0,36.0,29.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
368,92d7c9d13131e9c201e346f09df06d82,41,男,中,小米,2014021,18,0,0,0,66,是,否,9,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
369,16612a9a94b285a0dcc31d957347c336,39,男,中,苹果,A1429,86,0,0,0,21,否,否,68,252.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,7.0,0.0,2.0
370,f253a2c05a1c1adcfd587f5aa3c2f4bb,17,男,低,中兴,AD3812,0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,54f2650efe229946b012882a7f679e9a,17,男,低,CIB,MEXIKO-NAD6200CHN,0,0,0,0,8,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,74c8fea29cb786ba4d181ef956c603d6,17,男,低,SIMCOM,"SIM5350H-E,SIM5350M-E,SIM5350L-E",0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,158bd769c62822fea5dba616421dd4dc,37,不详,高,苹果,A1429,0,0,0,0,20,是,否,13,389.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
374,92911e22f273618650a6732c5744043b,54,男,低,小米,MI-ONE Plus,0,0,0,0,22,否,否,13,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
375,4babc0bbb1aa08e412f36b33a83f5a37,34,男,中,苹果,A1700,108,0,0,0,41,否,否,105,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,9b91d7db8a8e03950c96db0c83ab1ae7,33,女,低,苹果,A1586,0,0,0,0,2,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,6be4f5f0198584459a26576d901c7420,22,男,中,苹果,A1431,46,0,0,0,28,否,否,4,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
378,5992f9796b599ac1cd7397bb73017616,69,女,中,苹果,A1528,30,0,0,2,29,是,否,57,576.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,28.0
379,f61b8d9d353e92249947c175e61595d2,47,不详,中,乐视,Letv X800,0,0,0,0,70,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,6864ea0786f40e04764c5f067786def5,35,男,中,苹果,A1530,124,0,0,0,37,是,否,18,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
381,12714836643178598d6217186ec8f21f,17,男,低,CIB,MEXIKO-NAD6200CHN,0,0,0,0,3,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,0fd56570adebc48cdb03a8703f3072b2,37,男,高,苹果,A1586,32,0,0,0,77,是,否,606,779.0,0.0,0.0,0.0,23.0,574.0,0.0,0.0,4.0,0.0,9.0,0.0,31.0,0.0,76.0
383,69f20370d1183c2aa4105c1b767f527c,43,男,中,小米,2013062,0,0,0,0,0,否,否,16,212.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0,899.0,0.0,0.0,0.0,0.0,0.0,4.0
384,7a5cfae41a52380f530526ef23030c00,40,女,高,苹果,A1528,152,0,0,0,53,是,否,183,712.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0,32.0,0.0,13.0,0.0,9.0
385,1393cc25d96ed273fce4c4c466ca6f19,37,不详,低,CIB,MEXIKO-NAD6200CHN,0,0,0,0,14,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,7b21db4d6b21617e19ab1c02f496a610,41,女,中,欧珀,OPPO R7sm,52,0,0,0,21,否,否,32,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
387,3ac1e8fca999248d7890d681e2592eda,17,不详,低,华为,MU509,0,0,0,0,0,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,f060f12b7d9b9cbc161b1f4ef95f46db,61,女,中,华为,HUAWEI P7-L00,0,0,0,0,13,否,否,5,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0
389,081e90e348132df19fe37c8466b0eba0,48,女,中,联想,Lenovo S850,0,0,0,0,62,否,否,61,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
390,f199fc11ab15a3a41001ccd20ead98f6,42,男,中,三星,GT-N7102,0,0,0,0,0,否,否,2938,1394.0,0.0,3.0,0.0,50.0,0.0,0.0,0.0,1548.0,0.0,0.0,0.0,69.0,0.0,225.0
391,f36c8fad0aca2667fa7eef50dfe077a0,36,女,中,华为,E5220S-1,0,0,0,66,0,是,否,44,724.0,0.0,3.0,0.0,5108.0,177.0,0.0,10.0,4.0,5.0,0.0,0.0,42.0,0.0,19.0
392,92cbb1a2f6e6589dd16ab9b5ce18cffd,41,男,中,苹果,IPAD(A1491),0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,87db827dfe11a43aaa0d61755c2d8e8c,21,女,低,华为,H30-U10,2,0,0,0,12,否,否,2155,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,102.0
394,fd6afbbea146d0794571c47c1bcae861,24,女,低,苹果,IPHONE6S(A1688),70,0,0,0,77,否,否,427,1354.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,22.0
395,e792269e2b832e98641d1c32a1f541b6,36,男,低,索尼爱立信,ST25i,0,0,0,0,14,否,否,133,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,13.0
396,7e65ab246e429b5a98328df19400be1d,17,不详,低,华为,MU509,0,0,0,0,0,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,bec69488f890459478f3d446dee8bee1,17,男,中,华为,E5573S-856,0,0,0,0,0,否,否,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,ce6d4c9ac238a6e6b77f7f5b593d7c0c,36,男,低,优米,UIMI3,0,0,0,0,20,是,否,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
399,8095497f472d864a913562f9bbd0702c,37,男,中,华硕,ASUS_Z00AD,0,0,0,0,7,否,否,1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,7177fa2d331a6a459599de3bef652d46,34,女,中,华为,KIW-AL10,30,0,0,0,29,是,否,5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,23.0
401,a55d79b93e19777fb2e10408ea23bb83,43,男,高,维沃,vivo X5Pro D,2,0,0,0,66,是,否,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
402,36528f1fa6078f03a668390630ff4c3c,17,男,低,LONGSUNG,"U5500,U5501,U7500,U7501,U7503",0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,06d85077b3f04a0319d1563f1e346399,36,男,中,苹果,IPHONE5(A1428),0,0,0,0,54,是,否,1213,828.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,2.0,0.0,133.0
404,70f96bbb3d48b64ad11300f968424554,17,男,高,苹果,A1586,0,0,0,0,52,否,否,5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,11.0
405,b7bae8a1cea33e62859fac42058cef3d,51,女,低,小米,2014811,0,0,0,0,33,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,2650f9449580e39d9e2b50d7dd232d14,37,女,低,苹果,A1586,14,0,0,0,36,否,否,233,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,3704cf1c4bd8ff5319d472fc5b9b1db3,17,男,低,CIB,MEXIKO-NAD6200CHN,0,0,0,0,0,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,29714ff4211eb64280a184ad842d1b0d,30,女,中,黑莓,"STA100-5,Z30,RFY111LW",12,0,0,0,79,是,否,207,314.0,0.0,0.0,0.0,2.0,45.0,0.0,0.0,1.0,0.0,1.0,0.0,34.0,0.0,0.0
409,42e96e67ecb8127d2c5e229fc28552fd,35,男,低,小米,2013012,0,0,0,0,80,否,否,87,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,81cc10ca8176a67e2a06775a569bd0b6,17,男,高,苹果,A1528,44,0,0,0,58,否,否,673,1201.0,0.0,0.0,0.0,3.0,57.0,0.0,0.0,701.0,0.0,0.0,0.0,54.0,0.0,631.0
411,cb6c5e509fa3b7da7feeade716fb2267,28,男,中,苹果,A1586,246,0,0,0,136,否,否,17,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0
412,e4a289f22a50cdaa469969ff8fa7d5a2,42,男,中,普联,TL-TR861,0,0,0,0,0,否,否,963,596.0,0.0,0.0,0.0,16.0,89.0,0.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,197.0
413,27a9d5492583d74bdd69e30ea3fb2a35,37,男,中,苹果,A1528,4,0,0,28,56,是,否,478,507.0,0.0,0.0,0.0,56.0,0.0,0.0,4.0,18.0,2.0,0.0,0.0,4.0,0.0,18.0
414,b92349bc5c91e6cf5af6c22641be3800,17,不详,低,华为,MU509,0,0,0,0,0,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,1dcfdbd1d89948ebd4fef8bce66a827a,37,女,中,苹果,A1586,0,0,0,0,43,否,否,35,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
416,f588a684447bdfb4d4acc37fc04ca5dc,36,女,中,华为,"HUAWEIE5730S-2,E5730S-2",0,0,0,0,0,否,否,1782,1328.0,0.0,1.0,0.0,30.0,0.0,8.0,0.0,23.0,10.0,4.0,7.0,55.0,0.0,75.0
417,b44f3b7581ee60624f842d3836edc2c6,45,男,中,苹果,A1586,10,0,0,0,90,是,否,253,311.0,0.0,7.0,0.0,999.0,0.0,0.0,18.0,38.0,53.0,73.0,0.0,8.0,0.0,304.0
418,1e8cfc5bb40eaf607dc149ad3202be5d,17,男,低,CIB,MEXIKO-NAD6200CHN,0,0,0,0,8,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,59793106259daba119cdb281d820b8ba,43,女,中,维沃,vivo Y613,2,0,0,0,130,是,否,125,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
420,26818c73d9970e7869119eb45f5b4999,17,男,中,索尼,MT25i,0,0,0,0,8,是,否,1,42.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,e7cdd577827255faaa49cdb637fcfd87,17,男,低,ERICSSON,F5521GW,0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,da7eb05faecef79d2077ec48c6d26f24,47,不详,高,**,**,0,0,0,1,13,否,否,27,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0
423,74a3a195dbbafc33289258970a2a94ae,43,男,高,苹果,A1586,0,0,0,0,26,否,否,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,1.0
424,74059144956df38f247302684096ab1f,44,女,中,苹果,A1530,56,0,0,0,94,是,否,358,153.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,9.0
425,44c355c2ea6db83881342c7e39b89a16,42,女,中,普联,TL-TR961,0,0,0,0,0,否,否,160,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
426,dd40229c16765b374d7b297a41f4669d,69,男,低,三星,GT-N7102,0,0,0,0,13,否,否,145,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
427,f6ddd9fcbfc9db853dd653ffba313593,26,女,中,苹果,A1586,94,0,0,0,53,否,否,29,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
428,ce8ac6bb04e97fb4c42013fd9666bd88,37,男,中,黑莓,"PASSPORT,SQW100-1,RGY181LW",0,0,0,0,0,否,否,1735,353.0,0.0,35.0,0.0,0.0,0.0,230.0,0.0,124.0,0.0,14.0,0.0,99.0,0.0,36.0
429,f11fc0486bc992cc213937da7fe94b53,79,男,低,三星,GALAXYMINI,0,0,0,0,47,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,7a03476028b72ce528688dd2633d7c0f,30,男,高,苹果,A1700,206,0,0,0,78,是,否,296,655.0,0.0,0.0,1.0,15.0,536.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,11.0
431,14c0e4f019469f305993b14f64ad5d62,33,男,中,苹果,A1524,216,0,0,0,86,是,否,212,304.0,0.0,0.0,0.0,111.0,667.0,0.0,0.0,0.0,11.0,114.0,0.0,0.0,0.0,65.0
432,f4ba3931aaf7383e9a3009be84a35556,37,男,高,苹果,A1524,108,0,0,0,96,是,否,8,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,615dcbc46591f33785c68b3bf10e01bd,44,女,高,苹果,A1530,8,0,0,0,50,是,否,12,31.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,60e2f52852acf76bb639e1d7ca46720e,27,男,中,索尼,XL39h,0,0,0,0,0,否,否,0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,90ec1ca5a29667a800a56496cc2113e0,23,男,低,三星,GT-N7100,28,0,0,0,18,否,否,1263,445.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,43.0
436,75dbb216720067af37aea8ddba021042,29,女,中,苹果,A1431,128,0,0,0,25,否,否,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,29797b0346ff37ca1f28eb30df8ca46c,27,女,中,苹果,IPHONE6S(A1688),54,0,0,0,49,否,否,220,153.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
438,b16db434cb36d7972f30a29e9a04d7f9,44,男,低,华为,H30-U10,4,0,0,0,65,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,d9f26a1cd2d41ff6b050c177e047c7f3,不详,不详,低,SIMCOM,SIM5310,0,0,0,0,0,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,05b95df278d5dfd272d00eb164f1bd77,32,男,低,苹果,A1524,248,0,0,0,55,否,否,190,106.0,0.0,6.0,39.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
441,ac455c00f53b9e289b32c1276d5384de,51,女,中,三星,SM-J700H/DS,0,0,0,0,5,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,3f56488a798c5e513adb8307ba372565,70,男,中,苹果,A1532,0,0,0,0,40,否,是,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,b820823571a8effa130b7d011175aa9b,72,男,中,中兴,ZTE N958St,0,0,0,16,0,否,否,323,40.0,0.0,0.0,0.0,16.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,16.0,0.0,11.0
444,a6e9e017875a73fac159881df6f2cc95,25,女,低,中兴,ZTE N918St,0,0,0,0,9,否,否,250,604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0
445,1d44a39a733fe1a066bcc3b94f1afae6,48,男,低,小米,2015021,210,0,0,5,28,否,否,42,27.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
446,155937d052299932a173e2f6c0526294,47,男,高,小米,2014215,20,0,0,0,137,否,否,83,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0
447,ccb0b4cbc9bce3747609131a194506d9,28,男,中,华为,E5573S-856,0,0,0,482,0,否,否,1137,658.0,0.0,0.0,0.0,498.0,0.0,0.0,2.0,63.0,34.0,0.0,0.0,1.0,0.0,237.0
448,f9335f0ab2c1240022466d18df9109fd,51,男,中,三星,SM-G3502U,20,0,0,0,32,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,1202dcef1a54cf416e8edb59a8de205c,54,男,低,魅族,M040,0,0,0,15,32,否,否,7,21.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0
450,a7c2c4bb2098f172cda2838d186f3127,23,女,中,苹果,A1528,84,0,0,0,36,否,否,39,138.0,0.0,5.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
451,4c46faba91668aa02b9a23cb1771a754,17,不详,低,华为,MU509,0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,b63dff2b6b908c3e05d374c365e4f92b,47,男,中,苹果,A1332,2,0,0,0,19,是,否,3,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,e0eb02d8ab55633b81391a53fb4489ea,37,女,中,三星,SM-G3502I,54,0,0,0,7,是,否,4393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,fc2a07cf7e534208e1922f78804a1066,54,男,低,酷派,8676-A01,74,0,0,0,19,是,否,280,329.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
455,08a73cca9086809ab1fc954f43aa0def,26,男,高,苹果,A1586,96,0,0,0,38,否,否,57,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0
456,7528cac363a5420752abdd277038ba32,不详,不详,高,华为,E3372H-153,0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,332bc1c0f7d73c2b7f7d9fcc67b56886,53,男,高,三星,SM-N7506V,278,0,0,0,125,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,f0b0cc6dcecccba5e08def0f0e49c06c,32,男,低,苹果,A1528,162,0,0,0,23,是,否,0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,bc23e28dcfa0aaad6d6b615b490f8a94,29,男,中,苹果,A1332,58,0,0,0,13,否,否,27,104.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,108.0
460,a6bef4d73d86f9f0906e7241410abb7b,22,男,中,苹果,IPHONE6S(A1688),52,0,0,0,11,否,否,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,5b3c2f0950f44608f26435cf4379bb24,34,男,高,苹果,A1700,64,0,0,0,143,否,否,121,196.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,24.0,0.0,2.0,0.0,0.0,0.0,6.0
462,6315aaded845a0977286693d578de8fe,40,女,低,苹果,A1586,56,0,0,0,32,否,否,6,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
