,日期,IMEI,00:00-01:00经度,00:00-01:00纬度,01:00-02:00经度,01:00-02:00纬度,02:00-03:00经度,02:00-03:00纬度,03:00-04:00经度,03:00-04:00纬度,04:00-05:00经度,04:00-05:00纬度,05:00-06:00经度,05:00-06:00纬度,06:00-07:00经度,06:00-07:00纬度,07:00-08:00经度,07:00-08:00纬度,08:00-09:00经度,08:00-09:00纬度,09:00-10:00经度,09:00-10:00纬度,10:00-11:00经度,10:00-11:00纬度,11:00-12:00经度,11:00-12:00纬度,12:00-13:00经度,12:00-13:00纬度,13:00-14:00经度,13:00-14:00纬度,14:00-15:00经度,14:00-15:00纬度,15:00-16:00经度,15:00-16:00纬度,16:00-17:00经度,16:00-17:00纬度,17:00-18:00经度,17:00-18:00纬度,18:00-19:00经度,18:00-19:00纬度,19:00-20:00经度,19:00-20:00纬度,20:00-21:00经度,20:00-21:00纬度,21:00-22:00经度,21:00-22:00纬度,22:00-23:00经度,22:00-23:00纬度,23:00-00:00经度,23:00-00:00纬度
802,20160301,5ccf770bb64a0dcf18a60cb77996e7e9,,,,,,,,,,,,,,,121.584,31.25377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,20160301,da844a2d5c31462bac377853456a83a0,,,,,,,,,121.42211,31.20839,121.42211,31.20839,121.42211,31.20839,121.42211,31.20839,121.42211,31.20839,121.42211,31.20839,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,20160301,490d69977b8c5aa0ae2920c0c12fe9c2,121.66487,31.24006001,121.56846,31.24969001,,,121.56846,31.24969001,121.4091389,31.1904695,121.56496,31.23320001,,,,,121.67386,31.24250001,,,,,121.67386,31.24250001,121.67386,31.24250001,121.56846,31.24969001,121.3656,31.23414,,,121.64172,31.23616001,121.64172,31.23616001,,,121.67386,31.24250001,,,,,121.67386,31.24250001,,
805,20160301,793ecca15f00aef3b2a7910cf095ab65,121.26316,31.25400001,121.15397,31.27493001,121.64948,31.10949001,,,,,,,,,,,,,,,121.45747,31.23455001,121.47589,31.20974001,121.4534,31.24734001,121.4577,31.24244001,,,,,121.51089,31.27656001,121.48866,31.21398001,121.47859,31.22137001,121.46599,31.19642001,121.3873,31.13497001,121.45709,31.22599001,,,,
806,20160301,254c45e1c968bde257b94dfd1526b879,121.69444,31.19444,121.69444,31.19444,121.69444,31.19444,121.69444,31.19444,121.69444,31.19444,121.69258,31.19859,121.69444,31.19444,121.69444,31.19444,121.68547,31.19662,121.47642,31.25719001,121.47811,31.27148001,121.50526,31.25189001,121.47811,31.27148001,121.472,31.27240001,121.472,31.27240001,121.472,31.27240001,,,121.47811,31.27148001,121.50526,31.25189001,121.50526,31.25189001,,,121.47811,31.27148001,,,,
807,20160301,8413769bffe0e23914b01df02762f791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,20160301,735b8a54962a16dd05eb4f47297fb2da,121.40489,31.27145001,121.40489,31.27145001,121.40489,31.27145001,121.40489,31.27145001,121.40489,31.27145001,121.40489,31.27145001,121.40489,31.27145001,121.40489,31.27145001,121.40489,31.27145001,121.40489,31.27145001,,,121.40489,31.27145001,,,121.40489,31.27145001,,,121.40489,31.27145001,121.40489,31.27145001,121.40489,31.27145001,121.40489,31.27145001,121.40489,31.27145001,,,121.40489,31.27145001,121.40489,31.27145001,121.40489,31.27145001
809,20160301,443c28f5ab786274417b0d07c287d773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.30277,31.06472001,121.35967,31.08330001,121.35967,31.08330001,121.35967,31.08330001
810,20160301,376edb1a41c33310818e5ee90dd2292d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,20160301,8bf827be5aada268c6a08715c7cd7abc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,20160301,69ac4e1c055fb1628728364e7a6eec8d,,,121.15705,31.37179,121.15705,31.37179,121.15705,31.37179,121.15705,31.37179,121.15705,31.37179,121.15705,31.37179,,,121.58401,31.29505001,121.30055,31.2925,,,121.2505,31.24907,121.47772,31.28086,121.52548,31.21688,,,,,121.30055,31.2925,,,,,121.58401,31.29505001,121.58551,31.30462001,121.58401,31.29505001,121.57121,31.30659001,121.30055,31.2925
813,20160301,1b57ad91b1b75d01e0be434aa847a956,121.47583,31.21416001,121.47583,31.21416001,121.47583,31.21416001,121.47583,31.21416001,121.47583,31.21416001,121.47583,31.21416001,121.47583,31.21416001,121.47583,31.21416001,,,,,121.47583,31.21416001,121.47583,31.21416001,121.47583,31.21416001,121.47583,31.21416001,121.47583,31.21416001,121.47583,31.21416001,,,121.47583,31.21416001,,,121.47583,31.21416001,121.47583,31.21416001,121.47583,31.21416001,121.47583,31.21416001,121.47583,31.21416001
814,20160301,c96ad91bdd7de8a4021602f5d24e8179,,,,,,,,,,,,,,,,,121.46496,31.19942001,121.46496,31.19942001,121.44375,31.22893001,,,121.45264,31.18563001,121.3207889,30.88495,,,,,,,,,,,,,,,,,,,,
815,20160301,bfdca642f50fbfbcda7eefacc055f509,121.201948,31.05001801,121.201948,31.05001801,121.201948,31.05001801,121.201948,31.05001801,121.201948,31.05001801,121.201948,31.05001801,121.201948,31.05001801,121.201948,31.05001801,,,,,,,,,121.201948,31.05001801,121.201948,31.05001801,121.201948,31.05001801,121.201948,31.05001801,121.201948,31.05001801,121.201948,31.05001801,121.201948,31.05001801,121.201948,31.05001801,,,121.201948,31.05001801,121.201948,31.05001801,121.201948,31.05001801
816,20160301,f6280f757823aea03a2ee0d9982d7351,,,,,,,,,,,,,,,,,121.54523,31.20477001,,,121.52658,31.22424001,,,121.52658,31.22424001,121.52658,31.22424001,,,121.52658,31.22424001,121.52658,31.22424001,,,,,,,,,,,,,,
817,20160301,626ec560795ab190bd3fbee033ee6581,,,,,121.39324,31.19218001,,,,,,,,,121.39324,31.19218001,121.41213,31.22178001,121.41213,31.22178001,121.41213,31.22178001,121.41213,31.22178001,121.4145419,31.22029246,121.41213,31.22178001,121.41213,31.22178001,121.41213,31.22178001,121.42167,31.21278001,121.43955,31.22261,,,,,121.40599,31.20617001,,,,,,
818,20160301,39374a0f69ba357ab6d69e6ff77c3af2,121.55069,31.27466001,121.55069,31.27466001,121.55069,31.27466001,121.55069,31.27466001,121.55069,31.27466001,121.55069,31.27466001,121.55069,31.27466001,121.55069,31.27466001,,,,,121.55069,31.27466001,121.55069,31.27466001,121.55069,31.27466001,121.55069,31.27466001,121.55069,31.27466001,,,,,,,,,121.55069,31.27466001,121.55069,31.27466001,121.55069,31.27466001,121.55069,31.27466001,121.55069,31.27466001
819,20160301,912962a6ab3a2e0d1fb95df370b8bff5,121.42711,31.26072001,121.42711,31.26072001,121.42711,31.26072001,121.42711,31.26072001,121.42711,31.26072001,121.42711,31.26072001,121.42711,31.26072001,121.42711,31.26072001,121.42723,31.25086001,,,,,121.42723,31.25086001,121.42723,31.25086001,121.37954,31.27615001,121.42723,31.25086001,121.42388,31.24780001,,,,,121.42723,31.25086001,,,121.42711,31.26072001,,,121.42711,31.26072001,121.42711,31.26072001
820,20160301,8a678c65c5604a25cb7e85714754ca2e,,,,,,,,,,,,,,,,,,,,,121.48523,31.29626001,121.48523,31.29626001,121.48523,31.29626001,121.48523,31.29626001,121.48523,31.29626001,121.48523,31.29626001,121.48523,31.29626001,121.48523,31.29626001,121.40611,31.28555,121.48523,31.29626001,121.48528,31.29694001,121.47838,31.32222001,121.47838,31.32222001,121.46498,31.31797001
821,20160301,66f143ef5f6f6a843ab4d7d2c5d5d168,,,,,,,,,,,,,,,,,,,,,121.52779,31.18790001,121.52779,31.18790001,121.52779,31.18790001,121.52779,31.18790001,121.52779,31.18790001,121.52779,31.18790001,121.52779,31.18790001,,,,,,,,,,,,,,
822,20160301,9f9919da0fd65addfba8a025320a50c0,,,,,,,,,,,,,,,,,121.508062,31.26052456,,,,,,,,,,,,,,,,,,,,,,,,,,,121.42723,31.25086001,121.38603,31.27098001
823,20160301,318d215386706faa5f50c1daf97e7f24,,,,,121.4109,31.0345195,,,,,,,,,121.43724,30.94047,,,,,,,,,,,,,,,,,,,,,,,,,,,121.1411,31.16483,,,,
824,20160301,5629cba19b9227990d885e93987e3f8f,,,,,,,,,,,,,,,,,121.5237973,31.2138632,,,121.52861,31.21777001,121.52548,31.21688001,,,121.52861,31.21777001,121.52861,31.21777001,121.52861,31.21777001,121.51864,31.21361001,,,,,121.57367,31.25898,,,,,,,,
825,20160301,550bbc39192f03147e1933aba270f8e0,,,,,,,,,,,,,,,,,,,,,,,,,121.375,31.20972001,121.39899,31.19925001,121.39899,31.19925001,,,121.44631,31.22564001,,,,,121.44631,31.22564001,,,,,,,,
826,20160301,702b3905d585e451d959f2ef04c06c8a,121.49175,31.27251001,121.49175,31.27251001,121.49175,31.27251001,121.49175,31.27251001,121.49175,31.27251001,121.49175,31.27251001,121.49175,31.27251001,121.49175,31.27251001,121.49175,31.27251001,,,,,,,,,121.49175,31.27251001,121.48944,31.26972001,,,121.49689,31.27147001,,,,,,,121.49175,31.27251001,121.49175,31.27251001,121.49175,31.27251001,121.49175,31.27251001
827,20160301,a8863ac69be1f01889cf10309bb08b2c,,,,,,,,,,,,,,,,,121.56889,31.15435,121.53083,31.22472001,121.53083,31.22472001,121.54638,31.22641001,,,,,,,,,,,,,,,,,,,,,,,,
828,20160301,ee16ee23414e9729e57cc5d4efa856cd,121.52968,31.24360001,121.3833111,31.1076806,121.3833111,31.1076806,121.52968,31.24360001,121.3833111,31.1076806,121.3833111,31.1076806,121.52968,31.24360001,121.0664,31.0584611,121.52487,31.24260001,,,121.52487,31.24260001,121.3827,31.10984,121.74811,31.18032001,121.05266,31.07775,121.3848194,31.1202889,,,,,,,121.0664,31.0584611,,,121.52968,31.24360001,,,121.0664,31.0584611,121.0664,31.0584611
829,20160301,aa913ad65c96eec6cb688144d812be56,,,,,,,,,,,,,,,121.41117,31.26132001,,,121.508062,31.26052456,,,,,,,,,,,,,121.5108,31.26049001,,,,,,,121.41117,31.26132001,,,,,,
830,20160301,014600140c9fff8ebb8d161f0f0e9240,,,,,,,,,,,,,,,,,,,121.50878,31.19669001,,,121.50878,31.19669001,,,121.4577806,31.2289389,120.95858,31.05209,,,,,121.50878,31.19669001,,,,,121.0697,31.22145,121.50944,31.20033001,121.0697,31.22145,121.0697,31.22145
831,20160301,997bc2d694c95df208f75dea35139aba,,,,,121.5064306,30.9085306,121.5064306,30.9085306,121.5064306,30.9085306,121.5064306,30.9085306,121.5064306,30.9085306,121.5064306,30.9085306,121.5064306,30.9085306,,,,,121.4801328,31.23958653,,,121.47075,31.22570001,121.4405784,31.22425191,121.38603,31.27098001,,,,,,,121.24273,31.35202001,,,,,,,,
832,20160301,f3f0962ed8f2194cb3eac29b85304015,,,,,,,,,,,,,,,,,,,121.48559,31.24876001,121.48559,31.24876001,,,,,121.48559,31.24876001,121.48559,31.24876001,,,,,,,,,,,,,,,,,,
833,20160301,087e7588dac3e25155da8aaed8960127,,,,,,,,,,,,,,,,,121.38962,31.19144001,,,,,,,,,,,,,,,,,,,,,121.40178,31.19779001,121.38941,31.19759001,,,,,121.38962,31.19144001
834,20160301,f10d979b17e1354e9ef922637bf71d95,,,,,,,,,,,,,,,,,,,121.37,31.11722001,,,,,121.15397,31.27493001,,,,,,,,,,,,,,,,,,,,,,
835,20160301,d63f261b87720e0a460d363b5df2b2c7,,,,,,,,,,,,,,,121.47039,31.33998001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.48217,31.32283001
836,20160301,ff8fc120103698144a694947bc4b5695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,20160301,76c6cc5b945b15e186ef8b7c672ef202,121.47115,30.8281695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,20160301,56d377e57ac42d6a8bcfb913dbca2e95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.51061,31.27740001,,,,
839,20160301,2de2caa383099a8f3a2b69c620cb7251,,,,,,,121.3827,31.10984,,,,,,,,,,,,,121.47552,31.23922001,121.44014,31.24662001,121.46239,31.24424001,,,121.46326,31.24593001,,,,,,,,,,,,,,,,,,
840,20160301,4025a053704ea63ca74b2bcba76b6dfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,20160301,2aa454282e042783bc76f2ba2bf10949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,20160301,d40f7d0206c83c28f15a0c77719ed15b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,20160301,ea16ca170037d9b035a623e76d2b4809,,,,,,,,,,,,,,,,,121.63727,31.19393001,,,,,,,,,,,,,,,,,,,,,,,,,121.64633,31.20135,,,,
844,20160301,e4a633292e61a34ba78e62005e2489c3,,,,,,,,,,,,,,,,,,,121.42934,31.13303001,121.42934,31.13303001,,,,,,,,,,,,,,,,,,,,,,,,,,
845,20160301,c32f67aeb8ade634303bca82e517df58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,20160301,2a4cb162683ab46e2900becd6154fc6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.46326,31.24593001,,,,,,,,,,
847,20160301,4e6a1802d24675f91240d364218605c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.67874,31.23641001,,,121.5008,31.26198001,121.4839,31.25317001,121.4839,31.25317001,121.4839,31.25317001,,,,,,
848,20160301,d8e5e3175b7d832e91fd3aa14f801bf5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,20160301,e8ab091565e8760ec8b19f064b274545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.12145,30.9857695,121.44989,31.25579,,,,
850,20160301,4109c2b92a8b09e63a12fbeacfcf4cbd,,,,,,,,,,,,,,,,,121.4891611,31.1372195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,20160301,b409e5d109056ae2a3a00599fafb9cc7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.2564,31.41108,,,,,,,,,,,,
852,20160301,4d97dee6062193a355142dcf0ff1b63e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.38721,31.21503001,,,,,,,,,,
853,20160301,bab9e578a2bf21f4cf9670d9cadd81f2,,,,,,,121.3614694,31.1083611,,,,,,,,,,,,,,,,,121.2036,31.16406,,,,,120.9766306,31.0845,,,,,,,,,,,,,,,,
854,20160301,cfccb0b306c405ea65c974b7fc878459,,,,,,,,,,,,,,,121.40861,31.16194001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,20160301,88bea1333e0e232b49168868b4c79321,,,,,,,,,,,,,,,121.625966,31.088186,,,,,,,,,121.536,31.23614,,,,,,,,,,,121.5394306,31.2383806,,,,,,,,,,
856,20160301,052f8148dbdec9f2e27012a48263cded,,,,,,,,,,,,,,,,,121.26588,31.08895001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.05952,31.11631
857,20160301,9f22cca3795c1af6cfccde7bbf85795a,,,,,,,,,,,,,,,,,,,,,,,,,121.43262,31.18580001,,,121.42966,31.18312201,,,121.2564,31.41108,,,,,,,,,,,121.4325,31.24942001,,
858,20160301,4a0d0da639e954d392737a975c5f0d52,,,,,,,,,,,,,,,,,121.53765,31.22105001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,20160301,5f1d316a9e4bb61f1a3ce36b96cd13e8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.54638,31.22641001,,,,,,,,,,,,
860,20160301,8fba5fb8f4a45b4b7b3204636ee1eff4,,,,,,,,,,,,,,,,,121.4970282,31.27727848,121.47917,31.28025001,121.47917,31.28025001,121.48086,31.28182001,,,,,,,,,,,,,121.52326,31.31356201,,,,,,,,,,
861,20160301,96d5a1096212447727493dabe54eab60,,,,,,,,,,,,,,,,,,,,,121.50786,30.84248001,,,,,,,121.50786,30.84248001,,,,,,,,,,,,,,,,,,
862,20160301,a4668cdff23ed4c119ac1429bdb08225,121.4958,31.26003001,121.4958,31.26003001,121.4958,31.26003001,121.4958,31.26003001,121.4958,31.26003001,121.50083,31.25916001,121.49361,31.25833001,,,,,,,,,,,,,,,,,121.39649,31.22170001,,,,,121.49361,31.25833001,,,,,,,,,121.49361,31.25833001
863,20160301,102569991df98c7a11b2439ba2fcc6cd,,,,,,,,,,,,,121.24416,31.02083001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.2183545,31.02766001,121.2183545,31.02766001,121.2183545,31.02766001
864,20160301,98b6f76a1a7dc18970f37a01471ab942,,,,,,,,,,,,,,,,,,,,,,,,,121.55083,31.18450001,,,,,,,,,,,,,,,,,,,,,,
865,20160301,d9b64ead1c062eda26cfb127125b4d05,,,,,,,,,,,,,121.8468389,30.8819306,,,,,,,,,121.62092,31.28211001,,,121.57121,31.30659001,121.52568,31.18910001,,,121.574428,31.30314001,,,,,,,,,,,121.63727,31.19393001,,
866,20160301,ed4a61b1381ae54aa48607bdbb786d27,,,,,,,121.52627,31.33052001,121.52627,31.33052001,121.52627,31.33052001,,,,,121.53572,31.33337001,121.53572,31.33337001,,,,,121.51981,31.32312001,,,121.52627,31.33052001,,,,,121.53096,31.33309001,121.51954,31.33867001,,,121.51655,31.34142001,,,,,,
867,20160301,835facb5163331195af9a046ce46babe,121.45044,31.37981,121.45044,31.37981,121.45044,31.37981,,,,,121.45044,31.37981,121.45044,31.37981,121.45044,31.37981,121.45044,31.37981,121.45044,31.37981,,,121.47952,31.27881701,,,,,,,121.511,31.23139001,,,121.41763,31.25483001,,,,,,,121.41402,31.25700001,,,,
868,20160301,fb80e765e7c3275d018e965b7321c8f1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,20160301,568bbe1b3c2d71ef52069c3fefceedf8,,,,,,,,,,,,,,,121.60611,31.26778001,121.60611,31.26778001,121.60611,31.26778,,,,,121.60611,31.26778001,,,121.60611,31.26778001,121.60611,31.26778001,,,121.60611,31.26778001,121.60611,31.26778001,121.60611,31.26778001,,,,,121.60611,31.26778001,121.60611,31.26778001
870,20160301,028c63dd14f9d058944fa535baf81d50,121.52445,31.02638001,121.52445,31.02638001,121.52445,31.02638001,121.52445,31.02638001,121.52445,31.02638001,121.52445,31.02638001,121.52445,31.02638001,121.52445,31.02638001,121.52445,31.02638001,,,121.527,31.02170001,121.51355,31.01671001,121.51355,31.01671001,121.50907,31.01119001,121.50907,31.01119001,121.52332,31.03986001,121.47583,31.21416001,,,,,121.48333,31.21361001,121.48333,31.21361001,121.48333,31.21361001,121.48333,31.21361001,121.48333,31.21361001
871,20160301,4b8b3ca2243f6e7946b1174e84029fe1,,,,,,,,,,,,,,,,,,,,,121.38482,31.12029001,121.52193,31.15563001,,,121.51625,31.17085001,,,121.51625,31.17085001,121.51625,31.17085001,,,,,,,,,,,,,,
872,20160301,a8b44f739292d11d4ab1bcee9f5908af,,,,,,,,,,,,,,,,,,,,,,,121.16522,30.88863001,,,121.16522,30.88863001,,,121.19915,30.98909,121.19915,30.98909,121.24155,30.78020001,121.16522,30.88863001,,,,,,,,,,
873,20160301,bdc1dcaa4e4e4d34169705e0257956bf,,,,,,,,,,,,,,,,,121.55499,31.27987001,121.61053,31.25688,121.61053,31.25688,121.61053,31.25688,121.61053,31.25688,,,121.61053,31.25688,,,,,,,,,,,,,121.492,31.31214001,,,,
874,20160301,b8ec71b46aab689fd9ea5d587621662b,,,,,,,,,121.52167,31.31833001,,,,,,,121.52167,31.31833001,,,,,,,121.47852,31.28711001,121.47489,31.23933001,121.48573,31.23602001,,,,,,,,,121.52167,31.31833001,,,,,,,,
875,20160301,38ac580c202e7fd3dfb087cf1942865f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.485304,31.25007401,121.42873,31.35356001,,,121.30682,31.15689001,,,121.44389,31.22806001,121.52797,31.31469001,121.455,31.33020001,121.455,31.33020001
876,20160301,6f4764630787c2fa227df1e32b60aa5e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,20160301,8cf785dbeb34390af66d4c4cd01a135d,121.50169,31.07755001,121.50169,31.07755001,121.50169,31.07755001,121.50169,31.07755001,121.50169,31.07755001,,,,,,,,,121.46,31.25389001,,,121.46,31.25389001,121.46861,31.25445001,,,121.46,31.25389001,121.46,31.25389001,121.46,31.25389001,121.46,31.25389001,,,,,121.46,31.25389001,121.46224,31.25575001,,,121.50169,31.07755001
878,20160301,378659d3f197cc73b3c5917187b3954f,121.54372,31.27591,121.54372,31.27591,121.54372,31.27591,121.54372,31.27591,,,,,,,,,121.43872,31.24375001,121.43872,31.24375001,,,121.43643,31.24272001,,,,,,,121.43643,31.24272001,,,121.43872,31.24375001,,,,,121.43643,31.24272001,,,,,,
879,20160301,8e118fcea062c6466c152166674f5149,,,121.52797,31.31469001,,,,,,,,,,,,,,,,,121.52797,31.31469001,121.52797,31.31469001,,,,,,,,,121.53808,31.26988001,,,121.53808,31.26988001,,,121.53808,31.26988001,,,,,,
880,20160301,1582cd3f2eab7a1a7d702c91442442fa,121.4535521,31.34993001,121.4535521,31.34993001,121.4535521,31.34993001,121.4535521,31.34993001,121.4535521,31.34993001,121.4535521,31.34993001,121.4535521,31.34993001,121.4535521,31.34993001,121.4535521,31.34993001,121.4535521,31.34993001,121.4535521,31.34993001,,,121.4535521,31.34993001,121.4535521,31.34993001,,,121.4535521,31.34993001,121.46171,31.34208001,121.46171,31.34208001,121.4567,31.34019001,121.4567,31.34019001,,,121.4567,31.34019001,121.4567,31.34019001,121.4567,31.34019001
881,20160301,4fb56dc24cfa3cdddb70223ed8c31400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.379,31.24670001,,,,,,
882,20160301,8d9c6a5bbc2d8d441418ce77eca83593,,,,,,,,,121.50169,31.07755001,,,,,,,,,,,,,121.50169,31.07755001,121.488,31.19800001,,,121.4781,31.12205001,121.4781,31.12205001,121.4781,31.12205001,121.5633306,31.2066695,121.50169,31.07755001,121.50169,31.07755001,121.50169,31.07755001,121.50169,31.07755001,121.50169,31.07755001,121.50169,31.07755001
883,20160301,16345d58665e7c2ea7788e0af3a13d67,121.4999,31.24168001,121.4999,31.24168001,121.4999,31.24168001,121.4999,31.24168001,121.4999,31.24168001,121.4999,31.24168001,121.4999,31.24168001,121.4999,31.24168001,121.4999,31.24168001,121.4999,31.24168001,121.4999,31.24168001,,,,,,,121.4999,31.24168001,121.4999,31.24168001,,,,,,,121.4999,31.24168001,121.4999,31.24168001,121.4999,31.24168001,121.4999,31.24168001,121.4999,31.24168001
884,20160301,4e2aeb790caad758b5212ed4e2f4dfed,,,,,,,,,,,,,,,,,,,121.56667,31.2275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,20160301,6bb5c69de8f779fd47f9dd7c40b40da1,,,,,,,,,,,,,,,,,,,,,121.78851,31.10854001,,,,,,,,,,,,,,,,,,,121.5158,31.08537,,,,,,
886,20160301,b174d8f1a6b4c4e546caca6d83d7cf4c,121.48215,31.21176001,121.48215,31.21176001,121.48215,31.21176001,121.48215,31.21176001,121.48215,31.21176001,121.48215,31.21176001,121.48215,31.21176001,121.48215,31.21176001,121.48215,31.21176001,,,,,,,121.48215,31.21176001,121.48215,31.21176001,121.48215,31.21176001,,,121.48215,31.21176001,,,121.48215,31.21176001,121.48215,31.21176001,121.48215,31.21176001,121.48215,31.21176001,121.48215,31.21176001,121.48215,31.21176001
887,20160301,688c2ca0a6b2f0dc708de98124a40563,121.210112,31.42817,,,,,,,,,,,,,,,121.4430611,31.1933306,121.210112,31.42817,121.401,31.45290001,,,121.401,31.45290001,121.401,31.45290001,121.401,31.45290001,121.401,31.45290001,121.210112,31.42817,121.401,31.45290001,,,,,121.401,31.45290001,121.401,31.45290001,121.401,31.45290001,121.210112,31.42817
888,20160301,9a3d7fe36b023aaec8d5357dbe79bb27,,,,,,,,,,,,,121.455,31.33020001,121.41581,31.28960001,121.45747,31.23455001,121.51266,31.21023001,,,121.40333,31.21361001,121.41793,31.23638001,,,121.41555,31.19305001,,,,,,,,,121.47555,31.26250001,121.47552,31.23922001,121.48866,31.21398001,,,,
889,20160301,75aaf3b08856ef531a74e4f9f3c97822,121.47123,31.27832001,121.47123,31.27832001,121.47123,31.27832001,121.47123,31.27832001,121.47123,31.27832001,121.47123,31.27832001,121.47123,31.27832001,121.47123,31.27832001,121.47123,31.27832001,121.468603,31.27548001,121.47025,31.27855001,,,,,121.47025,31.27855001,121.47025,31.27855001,121.47025,31.27855001,121.47123,31.27832001,121.47123,31.27832001,121.47123,31.27832001,,,121.47123,31.27832001,121.47123,31.27832001,121.47123,31.27832001,121.47123,31.27832001
890,20160301,5c1a91feea3791982bff59cbd576b78d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.463211,31.30780401,,,,
891,20160301,25820e7d1b20c703339c3b3c6728fe07,,,,,,,,,,,,,,,,,,,121.72482,31.02815001,121.72482,31.02815001,121.72094,31.03810001,121.70919,31.04071001,121.72094,31.03810001,121.73292,31.05242001,,,121.72074,31.04110001,121.73027,31.03805001,,,121.73824,31.03793001,,,,,,,,
892,20160301,e986f6586994a424b2153465f3dc8cc6,121.17609,31.17096,121.53124,31.01707,121.7601889,30.99235,121.7601889,30.99235,121.7601889,30.99235,121.7601889,30.99235,121.7601889,30.99235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,20160301,96863355ba904f43c7b2bd8b02e72c1c,121.91875,30.89901001,121.91875,30.89901001,121.91875,30.89901001,121.91875,30.89901001,121.91875,30.89901001,121.91875,30.89901001,121.91875,30.89901001,121.91875,30.89901001,121.55333,31.20527001,121.4687133,31.23545797,121.39649,31.22170001,,,,,,,,,121.3879,31.22265001,121.3879,31.22265001,121.41549,31.22115,,,121.91875,30.89901001,121.91875,30.89901001,121.91875,30.89901001,121.91875,30.89901001,121.91875,30.89901001
894,20160301,21995d672c76272f71c752ab1db7bcdf,,,121.2209694,30.8353806,121.2209694,30.8353806,121.2209694,30.8353806,121.2209694,30.8353806,121.4686,31.24137001,121.2209694,30.8353806,,,121.2209694,30.8353806,121.45333,31.22367001,121.48866,31.21398001,121.51331,31.20492001,121.4686,31.24137001,121.4686,31.24137001,121.48025,31.24890001,121.46666,31.23527001,121.2209694,30.8353806,121.2209694,30.8353806,121.2209694,30.8353806,121.2209694,30.8353806,121.423531,31.21547001,121.46,31.25389001,121.2209694,30.8353806,121.2209694,30.8353806
895,20160301,862e8a2c0c81b16f837e87d69b2f1554,,,,,,,,,,,,,,,,,,,,,121.51965,31.23784001,121.50188,31.16696,,,121.425,31.16980001,,,,,,,,,121.48704,31.39240001,,,,,,,,,,
896,20160301,5274e87cadfdada5b43296bcae4e08a6,,,,,,,,,,,,,121.55111,31.10673,,,,,,,,,,,,,,,,,121.55111,31.10673,,,,,,,,,,,121.55111,31.10673,121.55111,31.10673,121.55111,31.10673
897,20160301,bee9df92fb7509797b90222b7ab114da,121.40852,31.21644001,121.40852,31.21644001,121.40852,31.21644001,121.40852,31.21644001,121.40852,31.21644001,121.40852,31.21644001,121.40852,31.21644001,121.43901,31.22171001,,,,,,,,,,,,,,,,,,,121.40852,31.21644001,121.40852,31.21644001,121.40852,31.21644001,121.40852,31.21644001,121.40852,31.21644001,,,121.41722,31.21861
