,0,1,2,3,4,5,6,7,8,9,10,11
1717,1509I8001942,街面秩序,占道无证照经营,【无需回复】反映上述地址现有乱设摊现象（贩卖各类物品）影响周边居民正常生活，请核实处理（信息保密）,4354.782272,-1578.997251,2015-9-7 9:39,2015-9-7 9:41,2015-9-7 9:41,2015-9-10 16:33,12319上报,浦电路48弄（弄内）
1718,1509H7965089,街面秩序,占道无证照经营,反映该处有大量乱设摊，严重影响周边居民正常生活，对此表示不满，请速核实处理并回复。,0,0,2015-9-4 22:08,2015-9-4 22:17,2015-9-4 22:17,2015-9-9 15:31,12319上报,创新中路齐爱路
1719,1509H7965090,街面秩序,占道无证照经营,反映该处有大量乱设摊，严重影响周边居民正常生活，反映人再次来电表示当地城管到场后，对无证摊贩不做处理，对此表示不满，请核实处理。（无需回复）,8122.3601,1423.70992,2015-9-4 22:08,2015-9-4 22:15,2015-9-4 22:15,2015-9-8 9:25,12319上报,博山路50弄
1720,1509H7991736,街面秩序,占道无证照经营,反映该处每天早晚有设摊（三四个，卖早点，凉粉，水果等），影响市容和通行，请核实处理并回复。,26731.3177,-11255.78685,2015-9-6 18:03,2015-9-6 18:07,2015-9-6 18:07,2015-9-10 8:53,12319上报,凌空路地铁站靠近华洲路
1721,1509H7991793,街面秩序,占道无证照经营,反映该处每天08:00-20：00有多个占道无证设摊（贩卖水果、蔬菜等），影响市容和周边居民出行。故望相关部门尽快核实处理并回复。（联系电话：15221224810）,4562.568353,-3125.748132,2015-9-6 18:21,2015-9-6 18:24,2015-9-6 18:24,2015-9-8 14:46,12319上报,北园路临沂北路
1722,1509H7990738,街面秩序,占道无证照经营,"反映该处每天16：00至22：00有乱设摊现象（上百个摊位,马路菜场），影响周边居民，请核实处理并回复.",20147.47166,1774.416096,2015-9-6 16:03,2015-9-6 16:11,2015-9-6 16:11,2015-9-9 15:53,12319上报,虹星路近川沙路
1723,1509I8013924,街面秩序,占道无证照经营,反映该处现有乱设摊现象（每天16：00---21：00，4个饮食摊），影响车辆通行。其表示向我处反映后，设摊现象只会得到暂时改善，第二天又会反复，对此表示不满，请核实处理并回复（其表示该现象若再得不到处理将要向市政府反映）。,0,0,2015-9-7 18:14,2015-9-7 18:36,2015-9-7 18:38,2015-9-11 15:47,12319上报,金杨路750弄小区门口
1724,1509I8006613,街面秩序,占道无证照经营,【无需回复】反映该处每天12:00到19:00有大量乱设摊，影响市容，请核实处理。（信息保密，无需回复。）,8724.138405,-4826.093574,2015-9-7 12:08,2015-9-7 12:15,2015-9-7 12:15,2015-9-9 14:15,12319上报,高科西路申波路
1725,1509H7952298,环卫市容,跨门营业,该处现有跨门营业的现象（在门外烧烤），油烟扰民，影响周边居民，对此不满，请处理并回复。,8969.748773,-10689.79227,2015-9-2 21:03,2015-9-2 21:08,2015-9-2 21:08,2015-9-8 13:53,12319上报,秀沈路166号对面（阿炳烤饼店）
1726,1509H7952442,街面秩序,占道无证照经营,反映上述地址每天20:00左右开始有乱设摊现象（2-3个摊位，烧烤摊位），油烟扰民，反映后未改善，对此不满，请处理。,1464.57795,-8411.243305,2015-9-2 22:21,2015-9-2 22:25,2015-9-2 22:25,2015-9-5 7:47,12319上报,西营南路杨思路
1727,1509H7959405,街面秩序,占道无证照经营,反映该处现在有1乱设摊，影响市容通行及周边居民生活，请尽快核实处理。（信息保密，无需回复）,7357.843747,-3180.627717,2015-9-4 7:15,2015-9-4 7:21,2015-9-4 7:21,2015-9-7 10:56,12319上报,玉兰路96号
1728,1509H7926555,环卫市容,跨门营业,反映上述地址商铺存在跨门营业信息，占道设摊，影响道路通行，当地城管对此不进行处置，对此表示不满，请速核实处理。,0,0,2015-9-1 14:27,2015-9-1 14:30,2015-9-1 14:30,2015-9-6 13:05,12319上报,唐陆路唐镇路爱玛电动车店
1729,1509H7926556,环卫市容,跨门营业,【无需回复】反映该处每天全天有跨门营业现象，过往卡车上有木材与店铺进行交易，店铺老板将木材堆放在马路边及人行道上，存在安全隐患，影响行人及车辆正常通行，请核实处理。（信息保密，无需回复）,0,0,2015-9-1 14:27,2015-9-1 14:28,2015-9-1 15:00,2015-9-7 8:23,12319上报,江东路近港城路浦东北路向北300米
1730,1509H7951785,街面秩序,机动车乱停放、非机动车乱停放,【无需回复】反映该处每天15:00到18:00，3个乱设摊现象（卖水果），多次反映未得到处理，请核实处理。（信息保密、不需回复）,0,0,2015-9-2 17:51,2015-9-2 17:52,2015-9-2 17:52,2015-9-6 10:06,12319上报,航瑞路175弄门口
1731,1509H7956551,街面秩序,占道无证照经营,反映该处现正有大量设摊，请核实处理回复。,3898.777376,-10623.60756,2015-9-3 13:08,2015-9-3 13:13,2015-9-3 13:13,2015-9-6 14:13,12319上报,永泰路468弄
1732,1509H7956792,街面秩序,占道无证照经营,（反映人来电要求催办）反映该处每天14:00-17:00有大面积无证设摊现象（贩卖种类多），影响市容和周边居民生活。故望相关部门尽快核实处理并回复。,35945.59405,-41890.24974,2015-9-3 13:50,2015-9-3 13:53,2015-9-3 13:53,2015-9-7 10:05,12319上报,芦潮港镇航湾路水闸桥往西200米（停车场路口）
1733,1509H7957069,街面秩序,占道无证照经营,"反映该处每天17:30左右有大量乱设摊,影响居民生活,请核实处理.(信息保密，无需回复)",0,0,2015-9-3 14:32,2015-9-3 14:37,2015-9-3 14:37,2015-9-8 10:41,12319上报,周祝公路靠近建设路
1734,1509H7960054,街面秩序,占道无证照经营,反映该处每天上午有乱设摊现象（高峰时有20多个摊位），请核实处理并回复。,0,0,2015-9-4 8:15,2015-9-4 8:23,2015-9-4 8:23,2015-9-7 10:57,12319上报,玉兰路(花木地段医院门口)
1735,1509H7962793,街面秩序,占道无证照经营,反映该处每天09:00-21:00有一个贩卖水果到无证摊位，影响市容和周边居民生活。之前已多次来电反映，但问题未见改善。故望相关部门尽快核实处理并回复。,0,0,2015-9-4 11:21,2015-9-4 11:26,2015-9-4 11:26,2015-9-8 8:42,12319上报,泥城镇彩云路357弄门口
1736,1509H7962832,街面秩序,占道无证照经营,反映上述地址有房屋中介设摊售房，此影响市容。故望相关部门尽快核实处理并回复。,0,0,2015-9-4 11:27,2015-9-4 11:31,2015-9-4 11:31,2015-9-6 14:37,12319上报,沪南路北中路（农商银行门口）
1737,1509H7954327,街面秩序,占道无证照经营,反映上述地址现有设摊现象，请尽快核实处理。,2165.120062,-8087.549961,2015-9-3 8:32,2015-9-3 8:37,2015-9-3 8:37,2015-9-5 7:46,12319上报,灵岩南路121号门口
1738,1509H7956287,街面秩序,占道无证照经营,反映该处现有大量乱设摊现象，影响通行，请核实处理并回复。,13572.4379,-3375.272869,2015-9-3 11:38,2015-9-3 11:40,2015-9-3 11:40,2015-9-8 14:44,12319上报,张江镇建中路古桐路
1739,1509H7956299,街面秩序,占道无证照经营,（信息保密，无需回复）反映上述地址现有大量设摊现象，影响市民通行，请尽快核实处理。 ,8724.138405,-4826.093574,2015-9-3 11:44,2015-9-3 11:47,2015-9-3 11:47,2015-9-6 14:06,12319上报,高科西路申波路
1740,1509H7929555,街面秩序,占道无证照经营,【无需回复】反映该处每天20:00-次日凌晨03:00有乱设摊（5个摊位，夜排档烧烤），油烟扰民，请处理。（信息保密，无需回复）,0,0,2015-9-1 16:03,2015-9-1 16:08,2015-9-1 16:08,2015-9-2 13:54,12319上报,宣黄公路南芦公路
1741,1509H7929556,环卫市容,跨门营业,反映上述地址商铺存在跨门营业信息，占道设摊，影响道路通行，当地城管对此不进行处置，对此表示不满，09月01日相关部门给其回复称等唐陆路东边地面维修好再管，但反映人称唐陆路西边在维修，唐陆路东边并没有维修，请速核实处理并回复。,0,0,2015-9-1 16:03,2015-9-1 16:07,2015-9-1 16:07,2015-9-6 13:04,12319上报,唐陆路唐镇路爱玛电动车店
1742,1509H7950309,街面秩序,占道无证照经营,（信息保密、不需回复）反映该处每天15:00到18:00，4个乱设摊现象（卖水果），多次反映未得到处理，请核实处理。,11554.25366,-17370.22319,2015-9-2 15:44,2015-9-2 15:48,2015-9-2 15:48,2015-9-6 10:05,12319上报,航头镇航瑞路175弄门口
1743,1509H7934800,环卫市容,跨门营业,【无需回复】反映该处每天全天有跨门营业现象，过往卡车上有木材与店铺进行交易，店铺老板将木材堆放在马路边及人行道上，存在安全隐患，影响行人及车辆正常通行，请核实处理。（信息保密，无需回复）,8284.85786,13477.80267,2015-9-2 8:38,2015-9-2 8:58,2015-9-2 8:58,2015-9-7 8:23,12319上报,高桥镇江东路近港城路浦东北路向北300米
1744,1509H7930354,街面秩序,占道无证照经营,【无需回复】反映该处每天16:00~22:00有大量乱设摊（卖水果、衣服和烧烤等），影响市容及居民出行，请速核实处理。（信息保密，无需回复）,16098.87155,4383.597339,2015-9-1 17:09,2015-9-1 17:20,2015-9-1 17:20,2015-9-7 8:48,12319上报,陈邵路靠近上川路
1745,1509H7956455,街面秩序,占道无证照经营,反映上述地址现有大量设摊现象，影响市民通行，请尽快核实处理。,8724.138405,-4826.093574,2015-9-3 12:32,2015-9-3 12:37,2015-9-3 12:37,2015-9-6 14:13,12319上报,高科西路申波路
1746,1509H7952997,街面秩序,占道无证照经营,反映上述地址现有乱设摊现象，影响通行，对此不满，请处理。,39836.85933,-29041.55526,2015-9-3 6:38,2015-9-3 6:45,2015-9-3 6:45,2015-9-7 10:37,12319上报,东大公路两港大道
1747,1509H7951021,街面秩序,占道无证照经营,反映上述地址每天11:30至13:00左右有大量乱设摊现象，请尽快核实处理。,0,0,2015-9-2 16:21,2015-9-2 16:25,2015-9-2 16:25,2015-9-8 9:12,12319上报,晨晖路88号
1748,1509H7927436,环卫市容,跨门营业,反映上述地址商铺存在跨门营业信息，占道设摊，影响道路通行，当地城管对此不进行处置，对此表示不满，09月01相关部门给其回复称等唐陆路东边地面维修好再管，但反映人称唐陆路西边在维修，唐陆路东边并没有维修，请速核实处理并回复。,0,0,2015-9-1 14:50,2015-9-1 14:51,2015-9-1 14:51,2015-9-6 13:05,12319上报,唐陆路唐镇路爱玛电动车店
1749,1509H7931502,街面秩序,占道无证照经营,反映上述地址现有大量乱设摊现象，影响通行，请尽快核实处理并回复。,0,0,2015-9-2 5:50,2015-9-2 7:10,2015-9-2 7:10,2015-9-6 11:44,12319上报,向阳路234号
1750,1509H7952103,环卫市容,跨门营业,该处每天16：00、17：00后有跨门营业现象，占用人行道摆放桌椅，对此表示不满，请处理。,5378.578462,-4501.544228,2015-9-2 19:15,2015-9-2 19:18,2015-9-2 19:18,2015-9-8 9:13,12319上报,严丰路（三六九家常美食、由由徽菜）
1751,1509H7930983,环卫市容,跨门营业,该处18：00左右开始有跨门营业的现象，请核实处理。,0,0,2015-9-1 20:56,2015-9-1 21:38,2015-9-1 21:38,2015-9-8 9:21,12319上报,栖山路44号（近民生路）
1752,1509H7931021,环卫市容,跨门营业,反映该处的烧烤店面有跨门营业现象（放置店外卖烧烤），占用道路，影响通行，但是至今未处理，认为城管部门不作为，请核实处理并回复。,0,0,2015-9-1 21:26,2015-9-1 21:54,2015-9-1 21:54,2015-9-7 15:19,12319上报,年家浜路周康路老龙王烧烤店等
1753,1509H7931024,环卫市容,跨门营业,反映上述地址每天09:00到21:00有跨门营业卖助动车。请速核实处理（信息保密不需回复）。,0,0,2015-9-1 21:26,2015-9-1 21:52,2015-9-1 21:52,2015-9-6 14:39,12319上报,高科西路白杨路口
1754,1509H7931285,街面秩序,占道无证照经营,反映该处现有乱设摊现象（2个摊位，烧烤和炒菜），请核实处理。（信息保密，无需回复。）,0,0,2015-9-2 0:44,2015-9-2 2:35,2015-9-2 2:35,2015-9-7 14:50,12319上报,五星路莲溪路
1755,1509H7952624,街面秩序,占道无证照经营,反映该处现在有设摊现象（四至五个摊位），影响居民生活，请核实处理并回复。,11878.53716,3264.586465,2015-9-3 1:27,2015-9-3 2:09,2015-9-3 2:09,2015-9-4 8:50,12319上报,长岛路菏泽路
1756,1509H7944979,街面秩序,占道无证照经营,反映该处每天09:00到21:00有10多个设摊，影响市容通行及周边居民生活，后城管给其回复称门里面属于物业管理，反映人异议门在哪里，店铺为何开在外面，对此表示不满，故望相关部门尽快核实处理并回复。,21621.53992,-4329.140006,2015-9-2 11:09,2015-9-2 11:10,2015-9-2 11:10,2015-9-6 13:41,12319上报,川沙路4889弄靠近（潮人商城门口）
1757,1509H7958560,街面秩序,占道无证照经营,反映该处每天08:00~22:00有一个三轮乱设摊卖水果现象，影响市容及居民出行，请处理并回复。,15502.79605,-11672.49154,2015-9-3 21:20,2015-9-3 21:26,2015-9-3 21:26,2015-9-8 16:10,12319上报,申江南路7333号门口
1758,1509H7955585,街面秩序,占道无证照经营,反映该处每天10：00分--11:30分有乱设摊现象，影响市容，请核实处理并回复。,0,0,2015-9-3 9:32,2015-9-3 9:34,2015-9-3 9:34,2015-9-6 14:30,12319上报,浦明路（潍坊西路——张杨路）
1759,1509H7929145,街面秩序,占道无证照经营,此单为网上投诉，该处每晚21：00-5:00有设摊，严重扰民，请处理。,9307.561701,831.7311032,2015-9-1 15:44,2015-9-1 15:48,2015-9-1 15:48,2015-9-5 14:38,12319上报,德平路灵山路
1760,1509I8106538,街面秩序,占道无证照经营,反映上述地址现有乱设摊现象（做早餐），反映之后未得到改善，要求尽快处理，请速核实处理并回复。,15502.79605,-11672.49154,2015-9-13 6:45,2015-9-13 7:26,2015-9-13 7:26,2015-9-17 13:49,12319上报,申江南路4368号（立达铸造有限公司门口）
1761,1509H7958678,街面秩序,占道无证照经营,反映该处每天21:00开始有15~20个乱设摊卖烧烤、食物现象，影响市容及居民出行，请处理（信息保密、不需回复）。,17945.00647,-2320.857222,2015-9-3 22:38,2015-9-3 23:15,2015-9-3 23:15,2015-9-6 15:24,12319上报,齐爱路创新西路
1762,1509H7958679,街面秩序,占道无证照经营,反映上述地址每天20:00-24:00有1个乱设摊现象（烧烤摊位），请尽快核实处理并回复。,8061.63002,1375.079968,2015-9-3 22:38,2015-9-3 23:14,2015-9-3 23:14,2015-9-5 10:07,12319上报,博山路50弄社区健身房旁边
1763,1509H7947253,街面秩序,占道无证照经营,【无需回复】反映每天20:00至01:00有1-2摊位（卖烧烤），影响周边居民正常生活，请核实处理。（信息保密不需回复）,1464.57795,-8411.243305,2015-9-2 13:57,2015-9-2 13:58,2015-9-2 13:58,2015-9-2 16:09,12319上报,杨思路西营南路路口
1764,1509I8112404,街面秩序,占道无证照经营,（信息保密，不需回复）反映该处现有1乱设摊卖羊肉（并且牵了一头羊）现象，影响市容及居民出行，请处理。（信息保密，不需回复）,0,0,2015-9-13 16:38,2015-9-13 16:41,2015-9-13 16:41,2015-9-14 9:53,12319上报,城东路632前面（南汇步行街）
1765,1509I8135465,街面秩序,占道无证照经营,"反映该处每天10:00到12:00,17:00到20:00有设摊现象（厢式货车），要求取缔城管到场未处理（工号：103672）先认为该城管渎职，请处理并回复。",0,0,2015-9-14 17:02,2015-9-14 17:13,2015-9-14 17:13,2015-9-15 9:05,12319上报,祥凯路往南到底
1766,1509I8136265,街面秩序,占道无证照经营,该处现有一乱设摊现象（烧烤），影响周边居民生活，请核实。,13931.31054,10957.5178,2015-9-14 21:44,2015-9-14 21:53,2015-9-14 21:53,2015-9-16 9:04,12319上报,光明路高东新路
1767,1509I8136273,街面秩序,占道无证照经营,该处有乱设摊现象，占用人行道，影响市容和通行，请处理。,13931.31054,10957.5178,2015-9-14 21:50,2015-9-14 21:58,2015-9-14 21:58,2015-9-16 9:05,12319上报,光明路高东新路
1768,1509I8079096,街面秩序,占道无证照经营,反映上述地址现有大量乱设摊现象，影响通行，请尽快核实处理并回复。,0,0,2015-9-11 5:27,2015-9-11 5:54,2015-9-11 5:54,2015-9-14 9:47,12319上报,向阳路234号
1769,1509I8110777,街面秩序,占道无证照经营,反映该处现在有设摊现象（卡车在此卖水果），请处理并回复。,6655.361571,-3229.597221,2015-9-13 13:56,2015-9-13 14:00,2015-9-13 14:00,2015-9-15 14:05,12319上报,锦安东路88弄门口
1770,1509I8113259,街面秩序,占道无证照经营,该处每天23:00开始在有5到6个夜排档，影响市容通行及周边居民生活。反映多次未见处理，对此不满，要求加强监管处理，请立即到场执法处理并回复。,0,0,2015-9-13 23:02,2015-9-13 23:25,2015-9-13 23:25,2015-9-16 15:49,12319上报,凌兆路灵岩南路
1771,1509I8128554,街面秩序,占道无证照经营,反映该处现在有摊位，噪音扰民，请处理并回复。,2675.513407,-10406.4036,2015-9-14 12:56,2015-9-14 13:03,2015-9-14 13:03,2015-9-15 15:21,12319上报,三林路413号
1772,1509I8015394,街面秩序,占道无证照经营,反映该处每天06:00开始有大量设摊现象，请核实处理。信息保密，无需回复。,0,0,2015-9-8 7:14,2015-9-8 7:19,2015-9-8 7:19,2015-9-8 15:18,12319上报,航头镇沈庄老街上沈杜公路沪南公路路口
1773,1509I8082559,街面秩序,占道无证照经营,【无需回复】反映该处现在有20左右乱设摊卖蔬菜现象，影响市容及居民出行，请处理。（信息保密，不需回复）,30532.92849,-21569.47644,2015-9-11 8:45,2015-9-11 8:47,2015-9-11 8:47,2015-9-14 10:04,12319上报,（欣欣苑小区门口）
1774,1509H7969962,街面秩序,占道无证照经营,反映该处现有多加中介占用人行道设摊，影响正常通行，请核实处理。（信息保密，不需回复）,4921.436897,-9624.345259,2015-9-5 17:26,2015-9-5 17:28,2015-9-5 17:28,2015-9-8 13:46,12319上报,三林路东明路
1775,1509H7972533,环卫市容,跨门营业,【无需回复】反映该店铺在其营业时段内存在跨门营业现象，影响市容和周边居民出行。故望相关部门尽快核实处理。（信息保密 无需回复）,0,0,2015-9-6 8:09,2015-9-6 8:14,2015-9-6 8:14,2015-9-7 9:35,12319上报,顾曹路（恭牛五金店）靠近老的龚路幼儿园对面
1776,1509H7983472,街面秩序,占道无证照经营,反映该处每天06:00--17:00有乱设摊现象（1个摊位，菜贩），请核实处理。,0,0,2015-9-6 10:21,2015-9-6 10:29,2015-9-6 10:29,2015-9-8 14:46,12319上报,浦建路207弄近步行街
1777,1509I8009873,街面秩序,占道无证照经营,反映该处全天有大量乱设摊，06:00--22:00左右，反映至今都没有看见有城管到现场处理，活杀生擒，严重影响周边环境，对此表示不满，请核实处理并回复。,20034.03435,3099.735777,2015-9-7 14:33,2015-9-7 14:36,2015-9-7 14:36,2015-9-10 9:15,12319上报,龚新路龚路支路
1778,1509H7971808,街面秩序,占道无证照经营,【无需回复】反映该处近期07:30左右就有大面积占道无证设摊现象（贩卖种类多），影响市容和周边居民出行。故望相关部门尽快核实处理。（信息保密 无需回复）,0,0,2015-9-6 7:39,2015-9-6 7:42,2015-9-6 7:42,2015-9-7 9:02,12319上报,台儿庄路金桥新村四街坊门口（博兴路到长岛路段）
1779,1509I8036133,街面秩序,占道无证照经营,反映该处现存有一个摊位设摊（烧烤），请核实处理并回复。,0,0,2015-9-8 18:08,2015-9-8 18:11,2015-9-8 18:11,2015-9-14 10:09,12319上报,唐镇地铁站门口
1780,1509I8010753,街面秩序,占道无证照经营,反映该处现在有大量设摊现象，严重影响通行，对此不满，请尽快核实处理并回复。,22849.15391,-12720.19353,2015-9-7 14:57,2015-9-7 15:04,2015-9-7 15:04,2015-9-10 15:23,12319上报,周祝公路2653号、2657号
1781,1509I8010756,环卫市容,暴露垃圾,反映上述地址存在建筑垃圾堆积，影响市容，请核实处理。,18361.96001,8712.659975,2015-9-7 14:57,2015-9-7 14:58,2015-9-7 16:35,2015-9-11 9:07,12319上报,高东镇永新村东川公路588号附近
1782,1509H7991456,街面秩序,占道无证照经营,反映该处现在有大量设摊现象，严重影响通行，对此不满，请尽快核实处理并回复。,22849.15391,-12720.19353,2015-9-6 16:57,2015-9-6 17:00,2015-9-6 17:00,2015-9-10 8:52,12319上报,周祝公路2653号、2657号
1783,1509I8105174,街面秩序,占道无证照经营,反映该处每天19:00至凌晨都有夜排档（四至五个摊位，长期设摊卖烧烤、炒菜），反映后未改善，对此不满，请核实处理。（信息保密，不需回复）,3001.629535,-8397.436073,2015-9-12 22:33,2015-9-12 23:01,2015-9-12 23:01,2015-9-15 10:24,12319上报,海阳路860弄东旺名苑农业银行门口
1784,1509H7970523,街面秩序,占道无证照经营,反映上述地址每天16:00到22:00有5-6个乱设摊，影响周边居民生活。请速核实处理并回复。,0,0,2015-9-5 21:38,2015-9-5 22:37,2015-9-5 22:37,2015-9-7 9:23,12319上报,高行镇张扬北路芳菲路
1785,1509H7985393,街面秩序,占道无证照经营,反映该处每天20:00~04:00有乱设摊夜排档买龙虾、烧烤现象，影响周围居民正常生活，之前处理单位回复表示会处理，但是现在不但未改善，还有变本加厉的现象，请尽快核实处理并回复。,9958.26999,12301.28001,2015-9-6 12:27,2015-9-6 12:33,2015-9-6 12:33,2015-9-10 8:23,12319上报,清溪路100号
1786,1509I8098417,街面秩序,占道无证照经营,反映该处每天21:00至次日02:00有大量乱设摊现象，要求城管立即处理，请核实处理并回复。,17565.04155,-3335.524261,2015-9-11 22:51,2015-9-11 23:37,2015-9-11 23:37,2015-9-17 9:26,12319上报,唐安路创新西路
1787,1509H7971411,街面秩序,占道无证照经营,反映该处现存有大量乱设摊现象（混合性设摊，设摊时间：每天06:00至18:00），请核实处理。信息保密,0,0,2015-9-6 7:15,2015-9-6 7:18,2015-9-6 7:18,2015-9-6 16:36,12319上报,康桥路御秀路
1788,1509H7985424,街面秩序,占道无证照经营,反映该处每天05:00开始有大面积无证设摊现象（贩卖蔬菜、水产等），影响市容和周边居民生活。反映人自称多次来电举报，问题未见改善。故望相关部门尽快核实处理并回复。,2774.337311,-10507.39918,2015-9-6 12:33,2015-9-6 12:47,2015-9-6 12:47,2015-9-7 13:54,12319上报,三林镇中林街131弄21号
1789,1509I8014653,街面秩序,占道无证照经营,反映该处现在有大量设摊现象（烧烤），对此不满，请尽快核实处理（信息保密，无需回复）,0,0,2015-9-7 23:14,2015-9-7 23:55,2015-9-7 23:55,2015-9-9 15:45,12319上报,迎春路1212号附近
1790,1509H7992481,街面秩序,占道无证照经营,反映该处现在有两三个设摊（烧烤），油烟味扰民，噪音扰民，要求城管立即到场取缔，请速处理并回复。,8091.785636,453.1126708,2015-9-7 0:09,2015-9-7 0:28,2015-9-7 0:28,2015-9-10 13:33,12319上报,羽山路靠近崮山路(建设银行门口)
1791,1509H7985214,街面秩序,占道无证照经营,反映该处每天16:00到22:00有大量乱设摊现象，请处理并回复。,20647.47166,1774.416096,2015-9-6 11:57,2015-9-6 12:03,2015-9-6 12:03,2015-9-9 15:56,12319上报,虹星路川沙路往东500米
1792,1509I8112032,环卫市容,跨门营业,（信息保密，不需回复）反映该处现有跨门营业的现象，影响市容及居民出行，请速核实处理。（信息保密，不需回复）,2675.513407,-10406.4036,2015-9-13 15:44,2015-9-13 15:52,2015-9-13 15:52,2015-9-15 15:22,12319上报,三林路413号
1793,1509I8014703,街面秩序,占道无证照经营,反映该处23：00左右开始在有5--6个夜排档，油烟味和噪音扰民，请核实处理并回复。,0,0,2015-9-7 23:56,2015-9-7 23:59,2015-9-7 23:59,2015-9-10 15:57,12319上报,凌兆路灵岩南路
1794,1509H7981350,街面秩序,占道无证照经营,反映该处现存有2--3个摊位设摊（卖盒饭、炒面），占用人行道，请速核实处理并回复。,29083.2301,-19562.30354,2015-9-6 9:45,2015-9-6 9:47,2015-9-6 9:47,2015-9-8 9:36,12319上报,拱北路近川南奉公路
1795,1509H7989097,街面秩序,占道无证照经营,【无需回复】反映该处现在有设摊现象（设摊收废品，废旧家具、空调都堆在路上），严重影响通行且气味扰民。之前有见过城管执法，但后未有人进行管理，来电要求加强力度整治，请核实处理（信息保密，无需回复）,0,0,2015-9-6 15:03,2015-9-6 15:04,2015-9-6 15:04,2015-9-6 15:39,12319上报,三林镇东明村康家宅东明家具广场旁边（和板泉路交界的道路）
1796,1509I8113401,街面秩序,占道无证照经营,该处每天23:00开始在有5到6个夜排档，影响市容通行及周边居民生活。反映多次未见处理，对此不满，要求加强监管处理，请立即到场执法处理并回复。,0,0,2015-9-14 1:26,2015-9-14 2:05,2015-9-14 2:05,2015-9-16 15:59,12319上报,凌兆路灵岩南路
1797,1509I8113415,街面秩序,占道无证照经营,该处现在有3到4个乱设摊，近几天一直有，影响市容通行及周边居民生活，要求立即到场执法处理。,0,0,2015-9-14 1:44,2015-9-14 2:09,2015-9-14 2:09,2015-9-15 9:53,12319上报,海鸣路金钻路(近790路公交站)
1798,1509I8014962,街面秩序,占道无证照经营,反映该处现在有大量设摊现象，影响通行，要求立即解决，请尽快核实处理并回复。,0,0,2015-9-8 5:44,2015-9-8 6:23,2015-9-8 6:23,2015-9-10 15:42,12319上报,牌楼西路新环西路
1799,1509I8014963,街面秩序,占道无证照经营,反映该处现有大量设摊（卖菜），影响车辆通行，请速核实处理并回复。,0,0,2015-9-8 5:44,2015-9-8 6:21,2015-9-8 6:21,2015-9-10 15:33,12319上报,牌楼西路新奉公路
1800,1509H7995920,环卫市容,暴露垃圾,反映该处路旁有垃圾堆积多日无人清理，现垃圾已占据部分车道，要求立即清理，请速核实处理并回复。,0,0,2015-9-7 8:39,2015-9-7 8:49,2015-9-7 8:49,2015-9-8 16:30,12319上报,林浦路近芦恒路
1801,1509I8014450,街面秩序,占道无证照经营,反映该处每天18:00左右开始至凌晨有大量的乱设摊（20--30个摊位），请核实处理。,0,0,2015-9-7 21:14,2015-9-7 21:32,2015-9-7 21:32,2015-9-10 10:46,12319上报,盛夏路1107弄103号--108号之间
1802,1509I8057106,环卫市容,跨门营业,反映该处现在有跨门营业现象（饭店在绿化带内撑了遮阳伞，将桌椅放置在外面经营，还将垃圾直接丢到绿化带内），对此不满，请尽快核实处理并回复。【该处跨门营业现象是否改善，请反馈最终处理结果。】,25180.73451,-20506.32016,2015-9-9 16:56,2015-9-9 17:27,2015-9-9 17:27,2015-9-10 11:00,12319上报,大川公路拱乐路
1803,1509I8112911,街面秩序,占道无证照经营,反映该处有每天08:00--11:00、15:30--19:00现有大量乱设摊现象（周末尤其严重），占用道路，影响通行。多次来电从未见城管有到现场查实，问题至今未见改善。故望相关部门尽快核实处理并回复。,0,0,2015-9-13 19:32,2015-9-13 19:36,2015-9-13 19:39,2015-9-17 8:50,12319上报,合庆镇小白路合庆中心小学到西边桥头上
1804,1509I8057432,街面秩序,占道无证照经营,（无需回复，信息保密）反映该处现有大量乱设摊（18:00至次日03:00），有城管在现场但没有管理，对此不满，请速核实处理。（无需回复，信息保密）,9206.345287,2132.927782,2015-9-9 17:50,2015-9-9 17:51,2015-9-9 17:51,2015-9-15 15:17,12319上报,博山东路445号附近近德平路
1805,1509I8132202,环卫市容,跨门营业,反映该处现有跨门营业卖蔬菜现象，影响市容及居民出行，请处理并回复。【该处跨门营业现象是否改善，请反馈最终处理结果。 】,10597.83684,1760.858432,2015-9-14 14:50,2015-9-14 14:54,2015-9-14 14:54,2015-9-18 14:34,12319上报,枣庄路891号
1806,1509I8036281,街面秩序,占道无证照经营,反映该处每天17:00开始有乱设摊（8-9个摊位，水果等）请核实处理。,4325.858784,-581.3689941,2015-9-8 18:51,2015-9-8 19:01,2015-9-8 19:01,2015-9-9 9:12,12319上报,南泉路八佰伴
1807,1509I8090254,环卫市容,暴露垃圾,【先行联系诉求人反映该处是建筑垃圾】反映该处每天有不定时的土方车在此偷倒渣土，影响通行及环境，请速核实处理并回复。,0,0,2015-9-11 10:33,2015-9-11 10:40,2015-9-11 18:03,2015-9-16 9:00,12319上报,人民西路一灶港桥西面50米处向北进入村庄的道路上
