status	printstatus	flightPort	airlinecardno	segmentcount	segments	fare	airportfee	oilfee	flightdate	ticketnote	ticketDate	office	pnr	system	updateDate
USED/FLOWN		WUX/SZX   	ZH	1	ZH9507/WUX/SZX//A/2016-07-25///USED/FLOWN	1400	0	0	2016/7/25		2016/8/23			bipiao	14:35.4
USED/FLOWN		XMN/XIY   	ZH	1	ZH9746/XMN/XIY//W/2016-07-17///USED/FLOWN	1700	100	0	2016/7/17		2016/6/22	SZX453		bipiao	11:41.4
USED/FLOWN		XMN/XIY   	ZH	1	ZH9746/XMN/XIY//W/2016-07-17///USED/FLOWN	1700	100	0	2016/7/17		2016/6/22	SZX453		bipiao	11:34.3
USED/FLOWN		XNN/XIY   	ZH	1	ZH9298/XNN/XIY//B/2016-07-24///USED/FLOWN	840	0	0	2016/7/24		2016/8/9			bipiao	42:13.6
USED/FLOWN		XNN/SZX   	ZH	1	ZH9836/XNN/SZX//Y/2016-07-10///USED/FLOWN	2440	0	0	2016/7/10		2016/6/22	CSX242		bipiao	12:19.4
USED/FLOWN		CAN/CTU   	ZH	1	ZH9673/CAN/CTU//H/2016-07-10///USED/FLOWN	1790	100	0	2016/7/10		2016/6/22	SZX453		bipiao	13:16.5
USED/FLOWN		CAN/CTU   	ZH	1	ZH9673/CAN/CTU//H/2016-07-10///USED/FLOWN	1790	100	0	2016/7/10		2016/6/22	SZX453		bipiao	13:01.3
USED/FLOWN		XMN/NKG   	ZH	1	ZH9498/XMN/NKG//Y/2016-07-10///USED/FLOWN	510	0	0	2016/7/10		2016/6/22	CTU383		bipiao	14:04.2
USED/FLOWN		CAN/NKG   	ZH	1	ZH9617/CAN/NKG//Q/2016-07-21///USED/FLOWN	900	0	0	2016/7/21		2016/8/13			bipiao	42:16.7
USED/FLOWN		NKG/CAN   	ZH	1	ZH9626/NKG/CAN//V/2016-07-26///USED/FLOWN	770	0	0	2016/7/26		2016/8/13			bipiao	42:39.6
USED/FLOWN		SHE/SZX   	ZH	1	ZH9842/SHE/SZX//S/2016-07-09///USED/FLOWN	2240	100	0	2016/7/9		2016/6/22	SZX638		bipiao	17:55.4
USED/FLOWN		SZX/WUX   	ZH	1	ZH9566/SZX/WUX//Y/2016-06-23///USED/FLOWN	1260	0	0	2016/6/23		2016/6/22	SZX453		bipiao	26:32.2
USED/FLOWN		XMN/CAN   	ZH	1	ZH9715/XMN/CAN//O/2016-07-30///USED/FLOWN	800	0	0	2016/7/30		2016/8/19			bipiao	05:48.1
USED/FLOWN		XMN/CAN   	ZH	1	ZH9715/XMN/CAN//O/2016-07-30///USED/FLOWN	800	0	0	2016/7/30		2016/8/19			bipiao	05:58.6
USED/FLOWN		INC/TYN   	ZH	1	ZH9226/INC/TYN//V/2016-06-23///USED/FLOWN	300	0	0	2016/6/23		2016/6/22	CSX177		bipiao	43:33.8
USED/FLOWN		INC/TYN   	ZH	1	ZH9226/INC/TYN//V/2016-06-23///USED/FLOWN	300	0	0	2016/6/23		2016/6/22	CSX177		bipiao	42:18.3
USED/FLOWN		SZX/WUX   	ZH	1	ZH9508/SZX/WUX//Y/2016-06-23///USED/FLOWN	2380	0	0	2016/6/23		2016/6/22	CAN542		bipiao	05:51.2
USED/FLOWN		YIH/SZX   	ZH	1	ZH9948/YIH/SZX//A/2016-06-22///USED/FLOWN	1080	0	0	2016/6/22		2016/7/21			bipiao	37:44.6
USED/FLOWN		SHE/CAN   	ZH	1	ZH9426/SHE/CAN//U/2016-06-23///USED/FLOWN	3230	0	0	2016/6/23		2016/6/22	SZX453		bipiao	55:17.8
USED/FLOWN		SHE/CAN   	ZH	1	ZH9426/SHE/CAN//U/2016-06-23///USED/FLOWN	3230	0	0	2016/6/23		2016/6/22	SZX453		bipiao	55:47.1
USED/FLOWN		SZX/PEK   	ZH	1	ZH9851/SZX/PEK//Y/2016-06-23///USED/FLOWN	1870	0	0	2016/6/23		2016/6/22	SZX453		bipiao	00:16.3
USED/FLOWN		SZX/PVG   	ZH	1	ZH9811/SZX/PVG//Y/2016-06-23///USED/FLOWN	1260	0	0	2016/6/23		2016/6/22	SZX955		bipiao	56:08.9
USED/FLOWN		CAN/KMG   	ZH	1	ZH9623/CAN/KMG//Y/2016-06-22///USED/FLOWN	1390	0	0	2016/6/22		2016/6/22			bipiao	59:20.2
USED/FLOWN		CKG/NNG   	ZH	1	ZH9544/CKG/NNG//Y/2016-07-02///USED/FLOWN	480	0	0	2016/7/2		2016/6/22	CKG216		bipiao	24:18.3
USED/FLOWN		SZX/HFE   	ZH	1	ZH9989/SZX/HFE//Y/2016-07-06///USED/FLOWN	1240	0	0	2016/7/6		2016/6/20	CSX242		bipiao	39:01.9
USED/FLOWN		HET/CSX   	ZH	1	ZH9204/HET/CSX//W/2016-07-06///USED/FLOWN	1620	100	0	2016/7/6		2016/6/20	WUX111		bipiao	41:30.8
USED/FLOWN		HET/CSX   	ZH	1	ZH9204/HET/CSX//W/2016-07-06///USED/FLOWN	1620	100	0	2016/7/6		2016/6/20	WUX111		bipiao	41:20.6
USED/FLOWN		PEK/JJN   	ZH	1	ZH9251/PEK/JJN//W/2016-07-05///USED/FLOWN	1290	100	0	2016/7/5		2016/6/20	CSX242		bipiao	42:05.7
USED/FLOWN		XFN/SZX   	ZH	1	ZH9706/XFN/SZX//Q/2016-07-03///USED/FLOWN	1660	100	0	2016/7/3		2016/6/20	CSX242		bipiao	42:32.5
USED/FLOWN		CAN/NKG   	ZH	1	ZH9617/CAN/NKG//S/2016-07-03///USED/FLOWN	900	100	0	2016/7/3		2016/6/20	CSX242		bipiao	35:32.5
USED/FLOWN		CAN/NKG   	ZH	1	ZH9617/CAN/NKG//S/2016-07-03///USED/FLOWN	900	100	0	2016/7/3		2016/6/20	CSX242		bipiao	35:36.1
USED/FLOWN		SZX/HGH   	ZH	1	ZH9867/SZX/HGH//Y/2016-07-18///USED/FLOWN	630	0	0	2016/7/18		2016/8/6			bipiao	31:25.1
REFUNDED		SHE/CKG   	ZH	1	ZHOPEN/SHE/CKG//V/2016-06-20///REFUNDED	1230	50	0	2016/6/20		2016/6/20			bipiao	35:26.5
USED/FLOWN		CAN/XIY   	ZH	1	ZH9169/CAN/XIY//W/2016-07-04///USED/FLOWN	1160	100	0	2016/7/4		2016/6/20	CSX242		bipiao	37:01.5
USED/FLOWN		CAN/XIY   	ZH	1	ZH9169/CAN/XIY//W/2016-07-04///USED/FLOWN	1160	100	0	2016/7/4		2016/6/20	CSX242		bipiao	36:32.0
USED/FLOWN		CAN/XIY   	ZH	1	ZH9169/CAN/XIY//W/2016-07-04///USED/FLOWN	1160	100	0	2016/7/4		2016/6/20	CSX242		bipiao	36:31.1
USED/FLOWN		CAN/XIY   	ZH	1	ZH9169/CAN/XIY//W/2016-07-04///USED/FLOWN	1160	100	0	2016/7/4		2016/6/20	CSX242		bipiao	36:16.6
USED/FLOWN		CAN/XIY   	ZH	1	ZH9169/CAN/XIY//W/2016-07-04///USED/FLOWN	1160	100	0	2016/7/4		2016/6/20	CSX242		bipiao	36:16.3
USED/FLOWN		CAN/NKG   	ZH	1	ZH9617/CAN/NKG//W/2016-07-03///USED/FLOWN	1040	100	0	2016/7/3		2016/6/20	CSX242		bipiao	37:23.2
REFUNDED		HRB/SZX   	ZH	1	ZHOPEN/HRB/SZX//S/2016-06-20///REFUNDED	2650	100	0	2016/6/20		2016/6/20	SZX638		bipiao	08:34.4
REFUNDED		HRB/SZX   	ZH	1	ZHOPEN/HRB/SZX//S/2016-06-20///REFUNDED	2650	50	0	2016/6/20		2016/6/20	SZX638		bipiao	06:47.7
USED/FLOWN		CKG/CGO   	ZH	1	ZH9725/CKG/CGO//W/2016-07-05///USED/FLOWN	840	100	0	2016/7/5		2016/6/20	CSX242		bipiao	37:40.0
USED/FLOWN		CKG/CGO   	ZH	1	ZH9725/CKG/CGO//W/2016-07-05///USED/FLOWN	840	100	0	2016/7/5		2016/6/20	CSX242		bipiao	37:42.2
USED/FLOWN		NKG/HRB   	ZH	1	ZH9418/NKG/HRB//Y/2016-07-03///USED/FLOWN	870	0	0	2016/7/3		2016/6/22			bipiao	59:55.6
USED/FLOWN		NKG/HRB   	ZH	1	ZH9418/NKG/HRB//Y/2016-07-03///USED/FLOWN	870	0	0	2016/7/3		2016/6/22			bipiao	02:03.9
USED/FLOWN		NKG/HRB   	ZH	1	ZH9418/NKG/HRB//Y/2016-07-03///USED/FLOWN	870	0	0	2016/7/3		2016/6/22			bipiao	00:16.3
USED/FLOWN		XNN/NKG   	ZH	1	ZH9298/XNN/NKG//A/2016-06-23///USED/FLOWN	1580	0	0	2016/6/23		2016/6/22	SZX453		bipiao	38:50.9
USED/FLOWN		WUH/CAN   	ZH	1	ZH9106/WUH/CAN//L/2016-06-22///USED/FLOWN	440	0	0	2016/6/22		2016/6/22	BJS191		bipiao	39:57.0
USED/FLOWN		WUH/CAN   	ZH	1	ZH9106/WUH/CAN//L/2016-06-22///USED/FLOWN	440	0	0	2016/6/22		2016/6/22	BJS191		bipiao	40:22.1
USED/FLOWN		LHW/SZX   	ZH	1	ZH9978/LHW/SZX//Y/2016-07-24///USED/FLOWN	1050	0	0	2016/7/24		2016/6/22			bipiao	41:29.6
USED/FLOWN		CAN/HYN   	ZH	1	ZH9647/CAN/HYN//Y/2016-06-23///USED/FLOWN	990	0	0	2016/6/23		2016/6/22			bipiao	07:48.2
USED/FLOWN		SHE/KWL   	ZH	1	ZH9455/SHE/KWL//V/2016-06-23///USED/FLOWN	1190	0	0	2016/6/23		2016/6/22	SHE121		bipiao	07:52.3
USED/FLOWN		XIY/PEK   	ZH	1	ZH9404/XIY/PEK//K/2016-06-22///USED/FLOWN	550	0	0	2016/6/22		2016/6/22	CTU446		bipiao	09:09.0
USED/FLOWN		XIY/PEK   	ZH	1	ZH9404/XIY/PEK//K/2016-06-22///USED/FLOWN	550	0	0	2016/6/22		2016/6/22	CTU446		bipiao	45:03.9
USED/FLOWN		JJN/CAN   	ZH	1	ZH9660/JJN/CAN//Y/2016-06-23///USED/FLOWN	660	0	0	2016/6/23		2016/6/22			bipiao	09:57.3
USED/FLOWN		JJN/CAN   	ZH	1	ZH9660/JJN/CAN//Y/2016-06-23///USED/FLOWN	660	0	0	2016/6/23		2016/6/22			bipiao	09:39.3
USED/FLOWN		JJN/CAN   	ZH	1	ZH9660/JJN/CAN//Y/2016-06-23///USED/FLOWN	660	0	0	2016/6/23		2016/6/22			bipiao	11:05.1
USED/FLOWN		YBP/CAN   	ZH	1	ZH9578/YBP/CAN//U/2016-06-23///USED/FLOWN	1850	0	0	2016/6/23		2016/6/22			bipiao	36:52.4
USED/FLOWN		SZX/HFE   	ZH	1	ZH9991/SZX/HFE//Y/2016-06-23///USED/FLOWN	1120	0	0	2016/6/23		2016/6/22	SZX453		bipiao	34:41.1
USED/FLOWN		MIG/SZX   	ZH	1	ZH9912/MIG/SZX//T/2016-06-23///USED/FLOWN	500	0	0	2016/6/23		          			bipiao	16:06.4
USED/FLOWN		NKG/CAN   	ZH	1	ZH9618/NKG/CAN//Y/2016-06-23///USED/FLOWN	1100	0	0	2016/6/23		2016/6/22			bipiao	18:13.8
USED/FLOWN		SZX/XNN   	ZH	1	ZH9835/SZX/XNN//Y/2016-06-23///USED/FLOWN	2070	0	0	2016/6/23		2016/6/22			bipiao	19:54.2
USED/FLOWN		SZX/XNN   	ZH	1	ZH9835/SZX/XNN//Y/2016-06-23///USED/FLOWN	2070	0	0	2016/6/23		2016/6/22			bipiao	19:43.4
USED/FLOWN		SZX/XNN   	ZH	1	ZH9835/SZX/XNN//Y/2016-06-23///USED/FLOWN	2070	0	0	2016/6/23		2016/6/22			bipiao	19:08.4
USED/FLOWN		TSN/SZX   	ZH	1	ZH9784/TSN/SZX//Y/2016-06-23///USED/FLOWN	1670	0	0	2016/6/23		2016/6/22			bipiao	19:12.3
USED/FLOWN		HAK/SZX   	ZH	1	ZH9876/HAK/SZX//Y/2016-06-22///USED/FLOWN	600	0	0	2016/6/22		2016/6/22			bipiao	00:47.5
USED/FLOWN		SZX/PEK   	ZH	1	ZH9959/SZX/PEK//M/2016-06-23///USED/FLOWN	1590	0	0	2016/6/23		2016/6/22	SZX453		bipiao	30:42.4
USED/FLOWN		SZX/CGQ   	ZH	1	ZH9858/SZX/CGQ//S/2016-07-01///USED/FLOWN	2080	0	0	2016/7/1		2016/8/1			bipiao	53:02.9
USED/FLOWN		HRB/SZX   	ZH	1	ZH9932/HRB/SZX//S/2016-07-10///USED/FLOWN	2380	100	0	2016/7/10		2016/6/22	CTU179		bipiao	20:38.9
USED/FLOWN		HGH/SZX   	ZH	1	ZH9867/HGH/SZX//S/2016-06-29///USED/FLOWN	940	0	0	2016/6/29		2016/7/28			bipiao	40:55.6
USED/FLOWN		SHA/SZX   	ZH	1	ZH9816/SHA/SZX//Y/2016-06-23///USED/FLOWN	1190	0	0	2016/6/23		2016/6/22			bipiao	23:02.7
USED/FLOWN		CAN/CZX   	ZH	1	ZH9663/CAN/CZX//Y/2016-06-23///USED/FLOWN	1060	0	0	2016/6/23		2016/6/22			bipiao	25:47.9
USED/FLOWN		SZX/HFE   	ZH	1	ZH9785/SZX/HFE//Y/2016-06-22///USED/FLOWN	1050	0	0	2016/6/22		2016/6/22			bipiao	26:19.4
REFUNDED		KHN/SZX   	ZH	1	ZH9292/KHN/SZX//Y/2016-06-22///REFUNDED	720	0	0	2016/6/22		2016/6/22			bipiao	27:45.9
USED/FLOWN		CAN/KMG   	ZH	1	ZH9623/CAN/KMG//Y/2016-06-22///USED/FLOWN	1390	0	0	2016/6/22		2016/6/22			bipiao	27:11.1
USED/FLOWN		CAN/KMG   	ZH	1	ZH9623/CAN/KMG//Y/2016-06-22///USED/FLOWN	1390	0	0	2016/6/22		2016/6/22			bipiao	26:18.0
USED/FLOWN		NKG/CAN   	ZH	1	ZH9678/NKG/CAN//Y/2016-06-23///USED/FLOWN	1100	0	0	2016/6/23		2016/6/22			bipiao	28:15.7
USED/FLOWN		HYN/CAN   	ZH	1	ZH9614/HYN/CAN//Y/2016-06-23///USED/FLOWN	990	0	0	2016/6/23		2016/6/22			bipiao	27:56.8
USED/FLOWN		SZX/HFE   	ZH	1	ZH9971/SZX/HFE//Y/2016-06-23///USED/FLOWN	1120	0	0	2016/6/23		2016/6/22	SZX557		bipiao	38:04.4
USED/FLOWN		WUX/CKG   	ZH	1	ZH9562/WUX/CKG//Y/2016-07-07///USED/FLOWN	680	0	0	2016/7/7		2016/6/22			bipiao	08:52.8
USED/FLOWN		WUX/CKG   	ZH	1	ZH9562/WUX/CKG//Y/2016-07-07///USED/FLOWN	680	0	0	2016/7/7		2016/6/22			bipiao	30:29.1
USED/FLOWN		CAN/NKG   	ZH	1	ZH9653/CAN/NKG//M/2016-06-23///USED/FLOWN	1100	0	0	2016/6/23		2016/6/22			bipiao	31:48.9
USED/FLOWN		SZX/LJG   	ZH	1	ZH9765/SZX/LJG//Y/2016-06-23///USED/FLOWN	1620	0	0	2016/6/23		2016/6/22			bipiao	13:05.8
USED/FLOWN		PZI/SZX   	ZH	1	ZH9780/PZI/SZX//E/2016-06-28///USED/FLOWN	580	0	0	2016/6/28		2016/6/22	CTU185		bipiao	40:26.5
USED/FLOWN		WNZ/CAN   	ZH	1	ZH9682/WNZ/CAN//Y/2016-06-23///USED/FLOWN	930	0	0	2016/6/23		2016/6/22			bipiao	40:25.8
USED/FLOWN		WNZ/CAN   	ZH	1	ZH9682/WNZ/CAN//Y/2016-06-23///USED/FLOWN	930	0	0	2016/6/23		2016/6/22			bipiao	17:07.0
USED/FLOWN		PEK/JJN   	ZH	1	ZH9251/PEK/JJN//Q/2016-06-23///USED/FLOWN	900	0	0	2016/6/23		2016/6/22	BJS191		bipiao	42:10.7
USED/FLOWN		INC/TYN   	ZH	1	ZH9226/INC/TYN//E/2016-06-23///USED/FLOWN	180	0	0	2016/6/23		2016/6/22	CSX177		bipiao	43:35.8
USED/FLOWN		INC/TYN   	ZH	1	ZH9226/INC/TYN//E/2016-06-23///USED/FLOWN	180	0	0	2016/6/23		2016/6/22	CSX177		bipiao	44:43.3
USED/FLOWN		KMG/CAN   	ZH	1	ZH9624/KMG/CAN//Y/2016-07-16///USED/FLOWN	820	0	0	2016/7/16		2016/6/22			bipiao	38:33.5
USED/FLOWN		NKG/SHE   	ZH	1	ZH9498/NKG/SHE//W/2016-06-23///USED/FLOWN	720	0	0	2016/6/23		2016/7/2			bipiao	40:19.7
EXCHANGED		SZX/CGO   	ZH	1	ZH9845/SZX/CGO//Y/2016-06-23///EXCHANGED	1270	0	0	2016/6/23		2016/6/22			bipiao	18:44.2
USED/FLOWN		SZX/WUH   	ZH	1	ZH9853/SZX/WUH//V/2016-06-24///USED/FLOWN	960	0	0	2016/6/24		2016/6/27			bipiao	17:41.8
USED/FLOWN		HRB/SZX   	ZH	1	ZH9818/HRB/SZX//Y/2016-07-15///USED/FLOWN	1400	0	0	2016/7/15		2016/6/22			bipiao	31:31.8
REFUNDED		XMN/YTY   	ZH	1	ZH9746/XMN/YTY//Y/2016-07-08///REFUNDED	550	0	0	2016/7/8		2016/6/22			bipiao	31:52.0
USED/FLOWN		SZX/NKG   	ZH	1	ZH9717/SZX/NKG//Y/2016-06-23///USED/FLOWN	1540	0	0	2016/6/23		2016/7/2			bipiao	39:10.1
USED/FLOWN		CAN/NKG   	ZH	1	ZH9617/CAN/NKG//Y/2016-06-23///USED/FLOWN	1100	0	0	2016/6/23		2016/6/22			bipiao	48:22.0
USED/FLOWN		SZX/JUH   	ZH	1	ZH9731/SZX/JUH//Y/2016-07-05///USED/FLOWN	570	0	0	2016/7/5		2016/6/22			bipiao	21:09.6
USED/FLOWN		HFE/SZX   	ZH	1	ZH9972/HFE/SZX//Y/2016-06-23///USED/FLOWN	1050	0	0	2016/6/23		2016/6/22			bipiao	51:17.1
USED/FLOWN		SZX/HRB   	ZH	1	ZH9931/SZX/HRB//Y/2016-07-26///USED/FLOWN	1400	0	0	2016/7/26		2016/6/22			bipiao	39:32.4
REFUNDED		SZX/HGH   	ZH	1	ZH9963/SZX/HGH//Y/2016-07-13///REFUNDED	630	0	0	2016/7/13		2016/6/22	CKG216		bipiao	51:49.0
USED/FLOWN		HFE/SZX   	ZH	1	ZH9992/HFE/SZX//Y/2016-06-23///USED/FLOWN	1050	0	0	2016/6/23		2016/6/22			bipiao	53:32.6
USED/FLOWN		INC/TYN   	ZH	1	ZH9226/INC/TYN//E/2016-06-23///USED/FLOWN	180	0	0	2016/6/23		2016/6/22	CSX177		bipiao	52:23.8
USED/FLOWN		HGH/SZX   	ZH	1	ZH9867/HGH/SZX//W/2016-07-03///USED/FLOWN	1130	0	0	2016/7/3		2016/8/1			bipiao	56:14.2
USED/FLOWN		TAO/KHN   	ZH	1	ZH9668/TAO/KHN//Y/2016-06-25///USED/FLOWN	680	0	0	2016/6/25		2016/6/22			bipiao	01:28.7
USED/FLOWN		CTU/SZX   	ZH	1	ZH9824/CTU/SZX//Y/2016-07-30///USED/FLOWN	740	0	0	2016/7/30		2016/8/24			bipiao	55:21.6
USED/FLOWN		SZX/CTU   	ZH	1	ZH9823/SZX/CTU//Y/2016-07-24///USED/FLOWN	740	0	0	2016/7/24		2016/6/22			bipiao	42:41.7
USED/FLOWN		NKG/SZX   	ZH	1	ZH9738/NKG/SZX//Q/2016-06-23///USED/FLOWN	960	0	0	2016/6/23		2016/6/22	BJS191		bipiao	01:24.8
USED/FLOWN		XIY/SZX   	ZH	1	ZH9246/XIY/SZX//Y/2016-06-26///USED/FLOWN	820	0	0	2016/6/26		2016/6/22			bipiao	48:17.7
USED/FLOWN		CKG/SZX   	ZH	1	ZH9762/CKG/SZX//Y/2016-07-29///USED/FLOWN	670	0	0	2016/7/29		2016/6/22			bipiao	30:39.8
USED/FLOWN		CAN/NKG   	ZH	1	ZH9654/CAN/NKG//W/2016-07-01///USED/FLOWN	1040	0	0	2016/7/1		2016/7/12			bipiao	43:01.1
USED/FLOWN		KMG/SZX   	ZH	1	ZH9996/KMG/SZX//Y/2016-07-29///USED/FLOWN	770	0	0	2016/7/29		2016/6/23			bipiao	36:38.9
USED/FLOWN		NKG/CAN   	ZH	1	ZH9618/NKG/CAN//M/2016-06-24///USED/FLOWN	1040	0	0	2016/6/24		2016/7/5			bipiao	55:37.7
USED/FLOWN		SZX/CTU   	ZH	1	ZH9923/SZX/CTU//V/2016-07-06///USED/FLOWN	1630	100	0	2016/7/6		2016/6/23	CSX242		bipiao	24:06.7
USED/FLOWN		SZX/CTU   	ZH	1	ZH9923/SZX/CTU//V/2016-07-06///USED/FLOWN	1630	100	0	2016/7/6		2016/6/23	CSX242		bipiao	24:11.8
USED/FLOWN		CKG/WUX   	ZH	1	ZH9561/CKG/WUX//V/2016-07-11///USED/FLOWN	1220	100	0	2016/7/11		2016/6/23	WUX111		bipiao	24:20.0
USED/FLOWN		CKG/WUX   	ZH	1	ZH9561/CKG/WUX//V/2016-07-11///USED/FLOWN	1220	100	0	2016/7/11		2016/6/23	WUX111		bipiao	24:51.7
USED/FLOWN		CKG/WUX   	ZH	1	ZH9561/CKG/WUX//V/2016-07-11///USED/FLOWN	1220	100	0	2016/7/11		2016/6/23	WUX111		bipiao	24:24.0
USED/FLOWN		CKG/WUX   	ZH	1	ZH9561/CKG/WUX//V/2016-07-11///USED/FLOWN	1220	100	0	2016/7/11		2016/6/23	WUX111		bipiao	24:22.5
USED/FLOWN		CKG/WUX   	ZH	1	ZH9561/CKG/WUX//V/2016-07-11///USED/FLOWN	1220	100	0	2016/7/11		2016/6/23	WUX111		bipiao	25:23.9
USED/FLOWN		PEK/URC   	ZH	1	ZH1901/PEK/URC//U/2016-07-22///USED/FLOWN	2100	0	0	2016/7/22		2016/8/1			bipiao	08:55.8
USED/FLOWN		SZX/SHA   	ZH	1	ZH9813/SZX/SHA//B/2016-06-28///USED/FLOWN	1390	0	0	2016/6/28		2016/7/27			bipiao	46:49.1
USED/FLOWN		CKG/SZX   	ZH	1	ZH9762/CKG/SZX//Y/2016-07-17///USED/FLOWN	1340	0	0	2016/7/17		2016/6/23	CSX242		bipiao	33:43.3
USED/FLOWN		CTU/SZX   	ZH	1	ZH9974/CTU/SZX//Y/2016-07-15///USED/FLOWN	1480	0	0	2016/7/15		2016/6/23	CSX242		bipiao	33:44.6
USED/FLOWN		CTU/SZX   	ZH	1	ZH9974/CTU/SZX//Y/2016-07-15///USED/FLOWN	1480	0	0	2016/7/15		2016/6/23	CSX242		bipiao	33:44.6
USED/FLOWN		SZX/WUX   	ZH	1	ZH9505/SZX/WUX//Y/2016-06-26///USED/FLOWN	1190	0	0	2016/6/26		2016/7/13			bipiao	37:30.8
USED/FLOWN		CKG/CGO   	ZH	1	ZH9725/CKG/CGO//V/2016-07-12///USED/FLOWN	1010	100	0	2016/7/12		2016/6/23	CSX242		bipiao	19:27.7
USED/FLOWN		CKG/CGO   	ZH	1	ZH9725/CKG/CGO//V/2016-07-12///USED/FLOWN	1010	100	0	2016/7/12		2016/6/23	CSX242		bipiao	19:37.9
REFUNDED		SZX/WUX   	ZH	1	ZHOPEN/SZX/WUX//W/2016-06-23///REFUNDED	1050	100	0	2016/6/23		2016/6/23	CSX242		bipiao	00:35.3
USED/FLOWN		CAN/SHE   	ZH	1	ZH9661/CAN/SHE//W/2016-07-10///USED/FLOWN	2000	100	0	2016/7/10		2016/6/23	CSX242		bipiao	19:48.1
USED/FLOWN		CKG/SHA   	ZH	1	ZH4541/CKG/SHA//W/2016-06-29///USED/FLOWN	730	0	0	2016/6/29		2016/7/10			bipiao	15:53.2
REFUNDED		HYN/SZX   	ZH	1	ZHOPEN/HYN/SZX//W/2016-06-23///REFUNDED	1480	100	0	2016/6/23		2016/6/23	CSX242		bipiao	20:25.9
USED/FLOWN		SHA/SZX   	ZH	1	ZH9894/SHA/SZX//S/2016-06-29///USED/FLOWN	570	0	0	2016/6/29		2016/7/28			bipiao	43:10.9
USED/FLOWN		DLC/NKG   	ZH	1	ZH9276/DLC/NKG//V/2016-07-08///USED/FLOWN	1150	100	0	2016/7/8		2016/6/23	CSX242		bipiao	20:52.9
USED/FLOWN		DLC/NKG   	ZH	1	ZH9276/DLC/NKG//Y/2016-07-08///USED/FLOWN	1000	0	0	2016/7/8		2016/6/23	CSX242		bipiao	20:48.4
USED/FLOWN		SYX/PEK   	ZH	1	ZH9412/SYX/PEK//L/2016-06-28///USED/FLOWN	610	0	0	2016/6/28		2016/8/23			bipiao	44:19.4
USED/FLOWN		PEK/SYX   	ZH	1	ZH9411/PEK/SYX//K/2016-06-24///USED/FLOWN	630	0	0	2016/6/24		2016/8/23			bipiao	45:08.9
USED/FLOWN		SZX/PVG   	ZH	1	ZH9819/SZX/PVG//Y/2016-06-24///USED/FLOWN	1330	0	0	2016/6/24		2016/7/14			bipiao	06:39.0
USED/FLOWN		KMG/CAN   	ZH	1	ZH9646/KMG/CAN//S/2016-07-06///USED/FLOWN	1240	100	0	2016/7/6		2016/6/23	CSX242		bipiao	35:51.4
USED/FLOWN		KMG/CAN   	ZH	1	ZH9646/KMG/CAN//S/2016-07-06///USED/FLOWN	1240	100	0	2016/7/6		2016/6/23	CSX242		bipiao	35:50.0
USED/FLOWN		ZUH/SHE   	ZH	1	ZH9466/ZUH/SHE//W/2016-07-03///USED/FLOWN	1880	100	0	2016/7/3		2016/6/20	CSX242		bipiao	40:13.8
USED/FLOWN		NKG/NNG   	ZH	1	ZH9542/NKG/NNG//V/2016-07-07///USED/FLOWN	1500	100	0	2016/7/7		2016/6/20	CSX242		bipiao	44:56.5
USED/FLOWN		KMG/CAN   	ZH	1	ZH9623/KMG/CAN//S/2016-06-27///USED/FLOWN	1240	0	0	2016/6/27		2016/7/3			bipiao	51:56.8
USED/FLOWN		SZX/HYN   	ZH	1	ZH9803/SZX/HYN//Y/2016-07-17///USED/FLOWN	1800	100	0	2016/7/17		2016/6/20	CSX242		bipiao	44:41.0
USED/FLOWN		DLC/CGO   	ZH	1	ZH9530/DLC/CGO//U/2016-07-04///USED/FLOWN	1340	100	0	2016/7/4		2016/6/20	CSX242		bipiao	45:19.3
USED/FLOWN		CAN/WUX   	ZH	1	ZH9764/CAN/WUX//V/2016-07-09///USED/FLOWN	1260	100	0	2016/7/9		2016/6/20	WUX111		bipiao	49:18.9
USED/FLOWN		ZUH/FOC   	ZH	1	ZH9280/ZUH/FOC//Q/2016-07-06///USED/FLOWN	1120	100	0	2016/7/6		2016/6/20	CSX242		bipiao	50:59.5
REFUNDED		PEK/JJN   	ZH	1	ZHOPEN/PEK/JJN//V/2016-06-20///REFUNDED	730	50	0	2016/6/20		2016/6/20	BJS191		bipiao	20:55.0
REFUNDED		PEK/JJN   	ZH	1	ZHOPEN/PEK/JJN//V/2016-06-20///REFUNDED	730	50	0	2016/6/20		2016/6/20	BJS191		bipiao	21:01.8
USED/FLOWN		KMG/WUX   	ZH	1	ZH9138/KMG/WUX//Y/2016-07-11///USED/FLOWN	2120	0	0	2016/7/11		2016/6/23	SZV118		bipiao	21:58.1
USED/FLOWN		SZX/KMG   	ZH	1	ZH9833/SZX/KMG//Q/2016-07-07///USED/FLOWN	1530	100	0	2016/7/7		2016/6/23	WUX111		bipiao	41:27.3
USED/FLOWN		CTU/KHN   	ZH	1	ZH9380/CTU/KHN//U/2016-07-09///USED/FLOWN	1870	100	0	2016/7/9		2016/6/23	CSX242		bipiao	42:49.6
USED/FLOWN		CTU/SHE   	ZH	1	ZH9493/CTU/SHE//Q/2016-07-20///USED/FLOWN	2680	100	0	2016/7/20		2016/6/23	SHE185		bipiao	44:44.3
